Value,Cohort,Universe,HHType,Population,SystemPath,ProjectID,ReportRow,ReportID,Step
2,1,10,1,10,-1,"NXS151",54,607271242,"9.3.1"
1,1,10,1,10,-1,"RRH126",54,607271242,"9.3.1"
2,1,10,1,10,-1,"RRH131",54,607271242,"9.3.1"
2,1,10,1,10,-1,"RRH132",54,607271242,"9.3.1"
1,1,10,1,10,-1,"RRH140",54,607271242,"9.3.1"
1,1,10,1,10,-1,"RRH141",54,607271242,"9.3.1"
10,1,10,1,10,-1,"RRH153",54,607271242,"9.3.1"
1,1,10,1,10,-1,"RRH155",54,607271242,"9.3.1"
1,1,10,1,10,-1,"RRH157",54,607271242,"9.3.1"
2,1,10,1,10,-1,"RRH158",54,607271242,"9.3.1"
4,1,10,1,10,-1,"RRH159",54,607271242,"9.3.1"
4,1,10,1,10,-1,"RRH161",54,607271242,"9.3.1"
3,1,10,1,10,-1,"TRN104",54,607271242,"9.3.1"
2,1,10,1,10,-1,"TRN117",54,607271242,"9.3.1"
13,1,10,1,11,-1,"NBN105",54,607271242,"9.3.1"
4,1,10,1,11,-1,"NXS102",54,607271242,"9.3.1"
1,1,10,1,11,-1,"NXS103",54,607271242,"9.3.1"
12,1,10,1,11,-1,"NXS106",54,607271242,"9.3.1"
4,1,10,1,11,-1,"NXS107",54,607271242,"9.3.1"
7,1,10,1,11,-1,"NXS108",54,607271242,"9.3.1"
5,1,10,1,11,-1,"NXS109",54,607271242,"9.3.1"
5,1,10,1,11,-1,"NXS110",54,607271242,"9.3.1"
1,1,10,1,11,-1,"NXS111",54,607271242,"9.3.1"
4,1,10,1,11,-1,"NXS112",54,607271242,"9.3.1"
18,1,10,1,11,-1,"NXS113",54,607271242,"9.3.1"
16,1,10,1,11,-1,"NXS116",54,607271242,"9.3.1"
5,1,10,1,11,-1,"NXS127",54,607271242,"9.3.1"
1,1,10,1,11,-1,"NXS129",54,607271242,"9.3.1"
3,1,10,1,11,-1,"NXS135",54,607271242,"9.3.1"
2,1,10,1,11,-1,"NXS138",54,607271242,"9.3.1"
6,1,10,1,11,-1,"NXS147",54,607271242,"9.3.1"
1,1,10,1,11,-1,"NXS151",54,607271242,"9.3.1"
4,1,10,1,11,-1,"PSH180",54,607271242,"9.3.1"
1,1,10,1,11,-1,"RRH121",54,607271242,"9.3.1"
1,1,10,1,11,-1,"RRH124",54,607271242,"9.3.1"
1,1,10,1,11,-1,"RRH131",54,607271242,"9.3.1"
5,1,10,1,11,-1,"RRH132",54,607271242,"9.3.1"
1,1,10,1,11,-1,"RRH133",54,607271242,"9.3.1"
1,1,10,1,11,-1,"RRH140",54,607271242,"9.3.1"
1,1,10,1,11,-1,"RRH143",54,607271242,"9.3.1"
10,1,10,1,11,-1,"RRH153",54,607271242,"9.3.1"
1,1,10,1,11,-1,"RRH157",54,607271242,"9.3.1"
1,1,10,1,11,-1,"RRH158",54,607271242,"9.3.1"
4,1,10,1,11,-1,"RRH161",54,607271242,"9.3.1"
3,1,10,1,11,-1,"TRN104",54,607271242,"9.3.1"
15,1,10,1,13,-1,"HAV137",54,607271242,"9.3.1"
37,1,10,1,13,-1,"NBN105",54,607271242,"9.3.1"
1,1,10,1,13,-1,"NXS102",54,607271242,"9.3.1"
22,1,10,1,13,-1,"NXS106",54,607271242,"9.3.1"
19,1,10,1,13,-1,"NXS108",54,607271242,"9.3.1"
5,1,10,1,13,-1,"NXS109",54,607271242,"9.3.1"
1,1,10,1,13,-1,"NXS110",54,607271242,"9.3.1"
1,1,10,1,13,-1,"NXS111",54,607271242,"9.3.1"
43,1,10,1,13,-1,"NXS113",54,607271242,"9.3.1"
4,1,10,1,13,-1,"NXS114",54,607271242,"9.3.1"
8,1,10,1,13,-1,"NXS116",54,607271242,"9.3.1"
11,1,10,1,13,-1,"NXS127",54,607271242,"9.3.1"
12,1,10,1,13,-1,"NXS129",54,607271242,"9.3.1"
3,1,10,1,13,-1,"NXS135",54,607271242,"9.3.1"
1,1,10,1,13,-1,"NXS138",54,607271242,"9.3.1"
13,1,10,1,13,-1,"NXS147",54,607271242,"9.3.1"
53,1,10,1,13,-1,"PSH119",54,607271242,"9.3.1"
16,1,10,1,13,-1,"PSH120",54,607271242,"9.3.1"
3,1,10,1,13,-1,"PSH148",54,607271242,"9.3.1"
4,1,10,1,13,-1,"PSH164",54,607271242,"9.3.1"
74,1,10,1,13,-1,"PSH180",54,607271242,"9.3.1"
12,1,10,1,13,-1,"RRH122",54,607271242,"9.3.1"
70,1,10,1,13,-1,"RRH123",54,607271242,"9.3.1"
25,1,10,1,13,-1,"RRH124",54,607271242,"9.3.1"
8,1,10,1,13,-1,"RRH126",54,607271242,"9.3.1"
1,1,10,1,13,-1,"RRH131",54,607271242,"9.3.1"
2,1,10,1,13,-1,"RRH132",54,607271242,"9.3.1"
3,1,10,1,13,-1,"RRH133",54,607271242,"9.3.1"
1,1,10,1,13,-1,"RRH140",54,607271242,"9.3.1"
1,1,10,1,13,-1,"RRH143",54,607271242,"9.3.1"
3,1,10,1,13,-1,"RRH158",54,607271242,"9.3.1"
1,1,10,1,13,-1,"RRH159",54,607271242,"9.3.1"
2,1,10,1,13,-1,"RRH160",54,607271242,"9.3.1"
2,1,10,1,13,-1,"RRH161",54,607271242,"9.3.1"
2,1,10,1,13,-1,"TRN104",54,607271242,"9.3.1"
29,1,10,1,13,-1,"TRN118",54,607271242,"9.3.1"
16,1,10,1,13,-1,"TRN146",54,607271242,"9.3.1"
301,1,10,1,14,-1,"NBN105",54,607271242,"9.3.1"
19,1,10,1,14,-1,"NXS102",54,607271242,"9.3.1"
22,1,10,1,14,-1,"NXS103",54,607271242,"9.3.1"
310,1,10,1,14,-1,"NXS106",54,607271242,"9.3.1"
42,1,10,1,14,-1,"NXS107",54,607271242,"9.3.1"
80,1,10,1,14,-1,"NXS108",54,607271242,"9.3.1"
84,1,10,1,14,-1,"NXS109",54,607271242,"9.3.1"
80,1,10,1,14,-1,"NXS110",54,607271242,"9.3.1"
46,1,10,1,14,-1,"NXS111",54,607271242,"9.3.1"
57,1,10,1,14,-1,"NXS112",54,607271242,"9.3.1"
487,1,10,1,14,-1,"NXS113",54,607271242,"9.3.1"
104,1,10,1,14,-1,"NXS114",54,607271242,"9.3.1"
157,1,10,1,14,-1,"NXS116",54,607271242,"9.3.1"
131,1,10,1,14,-1,"NXS127",54,607271242,"9.3.1"
74,1,10,1,14,-1,"NXS129",54,607271242,"9.3.1"
77,1,10,1,14,-1,"NXS135",54,607271242,"9.3.1"
54,1,10,1,14,-1,"NXS138",54,607271242,"9.3.1"
168,1,10,1,14,-1,"NXS147",54,607271242,"9.3.1"
31,1,10,1,14,-1,"NXS151",54,607271242,"9.3.1"
21,1,10,1,14,-1,"PSH148",54,607271242,"9.3.1"
47,1,10,1,14,-1,"PSH164",54,607271242,"9.3.1"
8,1,10,1,14,-1,"PSH165",54,607271242,"9.3.1"
16,1,10,1,14,-1,"RRH121",54,607271242,"9.3.1"
13,1,10,1,14,-1,"RRH126",54,607271242,"9.3.1"
14,1,10,1,14,-1,"RRH131",54,607271242,"9.3.1"
116,1,10,1,14,-1,"RRH132",54,607271242,"9.3.1"
18,1,10,1,14,-1,"RRH133",54,607271242,"9.3.1"
29,1,10,1,14,-1,"RRH140",54,607271242,"9.3.1"
7,1,10,1,14,-1,"RRH141",54,607271242,"9.3.1"
15,1,10,1,14,-1,"RRH143",54,607271242,"9.3.1"
12,1,10,1,14,-1,"RRH149",54,607271242,"9.3.1"
16,1,10,1,14,-1,"RRH154",54,607271242,"9.3.1"
10,1,10,1,14,-1,"RRH155",54,607271242,"9.3.1"
14,1,10,1,14,-1,"RRH156",54,607271242,"9.3.1"
15,1,10,1,14,-1,"RRH157",54,607271242,"9.3.1"
55,1,10,1,14,-1,"RRH158",54,607271242,"9.3.1"
20,1,10,1,14,-1,"RRH159",54,607271242,"9.3.1"
39,1,10,1,14,-1,"RRH160",54,607271242,"9.3.1"
61,1,10,1,14,-1,"RRH161",54,607271242,"9.3.1"
5,1,10,1,14,-1,"RRH169",54,607271242,"9.3.1"
6,1,10,1,14,-1,"RRH170",54,607271242,"9.3.1"
60,1,10,1,14,-1,"TRN104",54,607271242,"9.3.1"
7,1,10,1,15,-1,"HAV137",54,607271242,"9.3.1"
109,1,10,1,15,-1,"NBN105",54,607271242,"9.3.1"
5,1,10,1,15,-1,"NXS102",54,607271242,"9.3.1"
5,1,10,1,15,-1,"NXS103",54,607271242,"9.3.1"
58,1,10,1,15,-1,"NXS106",54,607271242,"9.3.1"
10,1,10,1,15,-1,"NXS107",54,607271242,"9.3.1"
15,1,10,1,15,-1,"NXS108",54,607271242,"9.3.1"
16,1,10,1,15,-1,"NXS109",54,607271242,"9.3.1"
15,1,10,1,15,-1,"NXS110",54,607271242,"9.3.1"
13,1,10,1,15,-1,"NXS111",54,607271242,"9.3.1"
7,1,10,1,15,-1,"NXS112",54,607271242,"9.3.1"
129,1,10,1,15,-1,"NXS113",54,607271242,"9.3.1"
41,1,10,1,15,-1,"NXS114",54,607271242,"9.3.1"
43,1,10,1,15,-1,"NXS116",54,607271242,"9.3.1"
54,1,10,1,15,-1,"NXS127",54,607271242,"9.3.1"
15,1,10,1,15,-1,"NXS129",54,607271242,"9.3.1"
15,1,10,1,15,-1,"NXS135",54,607271242,"9.3.1"
6,1,10,1,15,-1,"NXS138",54,607271242,"9.3.1"
42,1,10,1,15,-1,"NXS147",54,607271242,"9.3.1"
2,1,10,1,15,-1,"NXS151",54,607271242,"9.3.1"
2,1,10,1,15,-1,"PSH119",54,607271242,"9.3.1"
1,1,10,1,15,-1,"PSH120",54,607271242,"9.3.1"
3,1,10,1,15,-1,"PSH148",54,607271242,"9.3.1"
30,1,10,1,15,-1,"PSH164",54,607271242,"9.3.1"
3,1,10,1,15,-1,"PSH165",54,607271242,"9.3.1"
15,1,10,1,15,-1,"PSH180",54,607271242,"9.3.1"
4,1,10,1,15,-1,"RRH121",54,607271242,"9.3.1"
2,1,10,1,15,-1,"RRH122",54,607271242,"9.3.1"
21,1,10,1,15,-1,"RRH123",54,607271242,"9.3.1"
6,1,10,1,15,-1,"RRH124",54,607271242,"9.3.1"
13,1,10,1,15,-1,"RRH126",54,607271242,"9.3.1"
6,1,10,1,15,-1,"RRH131",54,607271242,"9.3.1"
36,1,10,1,15,-1,"RRH132",54,607271242,"9.3.1"
7,1,10,1,15,-1,"RRH133",54,607271242,"9.3.1"
6,1,10,1,15,-1,"RRH140",54,607271242,"9.3.1"
1,1,10,1,15,-1,"RRH141",54,607271242,"9.3.1"
10,1,10,1,15,-1,"RRH143",54,607271242,"9.3.1"
4,1,10,1,15,-1,"RRH149",54,607271242,"9.3.1"
3,1,10,1,15,-1,"RRH153",54,607271242,"9.3.1"
5,1,10,1,15,-1,"RRH154",54,607271242,"9.3.1"
10,1,10,1,15,-1,"RRH155",54,607271242,"9.3.1"
3,1,10,1,15,-1,"RRH156",54,607271242,"9.3.1"
6,1,10,1,15,-1,"RRH157",54,607271242,"9.3.1"
6,1,10,1,15,-1,"RRH158",54,607271242,"9.3.1"
3,1,10,1,15,-1,"RRH159",54,607271242,"9.3.1"
14,1,10,1,15,-1,"RRH160",54,607271242,"9.3.1"
16,1,10,1,15,-1,"RRH161",54,607271242,"9.3.1"
4,1,10,1,15,-1,"RRH170",54,607271242,"9.3.1"
8,1,10,1,15,-1,"TRN104",54,607271242,"9.3.1"
6,1,10,1,15,-1,"TRN118",54,607271242,"9.3.1"
6,1,10,1,15,-1,"TRN146",54,607271242,"9.3.1"
12,1,10,1,18,-1,"HAV137",54,607271242,"9.3.1"
251,1,10,1,18,-1,"NBN105",54,607271242,"9.3.1"
13,1,10,1,18,-1,"NXS102",54,607271242,"9.3.1"
18,1,10,1,18,-1,"NXS103",54,607271242,"9.3.1"
263,1,10,1,18,-1,"NXS106",54,607271242,"9.3.1"
28,1,10,1,18,-1,"NXS107",54,607271242,"9.3.1"
68,1,10,1,18,-1,"NXS108",54,607271242,"9.3.1"
52,1,10,1,18,-1,"NXS109",54,607271242,"9.3.1"
80,1,10,1,18,-1,"NXS110",54,607271242,"9.3.1"
44,1,10,1,18,-1,"NXS111",54,607271242,"9.3.1"
48,1,10,1,18,-1,"NXS112",54,607271242,"9.3.1"
347,1,10,1,18,-1,"NXS113",54,607271242,"9.3.1"
78,1,10,1,18,-1,"NXS114",54,607271242,"9.3.1"
132,1,10,1,18,-1,"NXS116",54,607271242,"9.3.1"
105,1,10,1,18,-1,"NXS127",54,607271242,"9.3.1"
48,1,10,1,18,-1,"NXS129",54,607271242,"9.3.1"
36,1,10,1,18,-1,"NXS135",54,607271242,"9.3.1"
39,1,10,1,18,-1,"NXS138",54,607271242,"9.3.1"
126,1,10,1,18,-1,"NXS147",54,607271242,"9.3.1"
27,1,10,1,18,-1,"NXS151",54,607271242,"9.3.1"
36,1,10,1,18,-1,"PSH119",54,607271242,"9.3.1"
13,1,10,1,18,-1,"PSH120",54,607271242,"9.3.1"
24,1,10,1,18,-1,"PSH148",54,607271242,"9.3.1"
50,1,10,1,18,-1,"PSH164",54,607271242,"9.3.1"
8,1,10,1,18,-1,"PSH165",54,607271242,"9.3.1"
74,1,10,1,18,-1,"PSH180",54,607271242,"9.3.1"
13,1,10,1,18,-1,"RRH121",54,607271242,"9.3.1"
11,1,10,1,18,-1,"RRH122",54,607271242,"9.3.1"
63,1,10,1,18,-1,"RRH123",54,607271242,"9.3.1"
22,1,10,1,18,-1,"RRH124",54,607271242,"9.3.1"
22,1,10,1,18,-1,"RRH126",54,607271242,"9.3.1"
17,1,10,1,18,-1,"RRH131",54,607271242,"9.3.1"
94,1,10,1,18,-1,"RRH132",54,607271242,"9.3.1"
22,1,10,1,18,-1,"RRH133",54,607271242,"9.3.1"
18,1,10,1,18,-1,"RRH140",54,607271242,"9.3.1"
8,1,10,1,18,-1,"RRH141",54,607271242,"9.3.1"
14,1,10,1,18,-1,"RRH143",54,607271242,"9.3.1"
9,1,10,1,18,-1,"RRH149",54,607271242,"9.3.1"
11,1,10,1,18,-1,"RRH153",54,607271242,"9.3.1"
11,1,10,1,18,-1,"RRH154",54,607271242,"9.3.1"
11,1,10,1,18,-1,"RRH155",54,607271242,"9.3.1"
10,1,10,1,18,-1,"RRH156",54,607271242,"9.3.1"
17,1,10,1,18,-1,"RRH157",54,607271242,"9.3.1"
32,1,10,1,18,-1,"RRH158",54,607271242,"9.3.1"
16,1,10,1,18,-1,"RRH159",54,607271242,"9.3.1"
31,1,10,1,18,-1,"RRH160",54,607271242,"9.3.1"
47,1,10,1,18,-1,"RRH161",54,607271242,"9.3.1"
5,1,10,1,18,-1,"RRH169",54,607271242,"9.3.1"
5,1,10,1,18,-1,"RRH170",54,607271242,"9.3.1"
68,1,10,1,18,-1,"TRN104",54,607271242,"9.3.1"
2,1,10,1,18,-1,"TRN117",54,607271242,"9.3.1"
20,1,10,1,18,-1,"TRN118",54,607271242,"9.3.1"
13,1,10,1,18,-1,"TRN146",54,607271242,"9.3.1"
37,1,10,1,19,-1,"NBN105",54,607271242,"9.3.1"
8,1,10,1,19,-1,"NXS102",54,607271242,"9.3.1"
11,1,10,1,19,-1,"NXS103",54,607271242,"9.3.1"
51,1,10,1,19,-1,"NXS106",54,607271242,"9.3.1"
13,1,10,1,19,-1,"NXS107",54,607271242,"9.3.1"
2,1,10,1,19,-1,"NXS108",54,607271242,"9.3.1"
3,1,10,1,19,-1,"NXS109",54,607271242,"9.3.1"
14,1,10,1,19,-1,"NXS110",54,607271242,"9.3.1"
10,1,10,1,19,-1,"NXS111",54,607271242,"9.3.1"
16,1,10,1,19,-1,"NXS112",54,607271242,"9.3.1"
62,1,10,1,19,-1,"NXS113",54,607271242,"9.3.1"
9,1,10,1,19,-1,"NXS114",54,607271242,"9.3.1"
21,1,10,1,19,-1,"NXS116",54,607271242,"9.3.1"
12,1,10,1,19,-1,"NXS127",54,607271242,"9.3.1"
4,1,10,1,19,-1,"NXS129",54,607271242,"9.3.1"
5,1,10,1,19,-1,"NXS135",54,607271242,"9.3.1"
9,1,10,1,19,-1,"NXS138",54,607271242,"9.3.1"
16,1,10,1,19,-1,"NXS147",54,607271242,"9.3.1"
1,1,10,1,19,-1,"PSH148",54,607271242,"9.3.1"
3,1,10,1,19,-1,"PSH164",54,607271242,"9.3.1"
1,1,10,1,19,-1,"PSH165",54,607271242,"9.3.1"
2,1,10,1,19,-1,"PSH180",54,607271242,"9.3.1"
1,1,10,1,19,-1,"RRH121",54,607271242,"9.3.1"
1,1,10,1,19,-1,"RRH122",54,607271242,"9.3.1"
4,1,10,1,19,-1,"RRH123",54,607271242,"9.3.1"
1,1,10,1,19,-1,"RRH124",54,607271242,"9.3.1"
3,1,10,1,19,-1,"RRH126",54,607271242,"9.3.1"
2,1,10,1,19,-1,"RRH131",54,607271242,"9.3.1"
18,1,10,1,19,-1,"RRH132",54,607271242,"9.3.1"
1,1,10,1,19,-1,"RRH133",54,607271242,"9.3.1"
5,1,10,1,19,-1,"RRH140",54,607271242,"9.3.1"
1,1,10,1,19,-1,"RRH141",54,607271242,"9.3.1"
3,1,10,1,19,-1,"RRH149",54,607271242,"9.3.1"
1,1,10,1,19,-1,"RRH153",54,607271242,"9.3.1"
2,1,10,1,19,-1,"RRH154",54,607271242,"9.3.1"
3,1,10,1,19,-1,"RRH155",54,607271242,"9.3.1"
2,1,10,1,19,-1,"RRH157",54,607271242,"9.3.1"
13,1,10,1,19,-1,"RRH158",54,607271242,"9.3.1"
4,1,10,1,19,-1,"RRH159",54,607271242,"9.3.1"
8,1,10,1,19,-1,"RRH160",54,607271242,"9.3.1"
11,1,10,1,19,-1,"RRH161",54,607271242,"9.3.1"
1,1,10,1,19,-1,"RRH169",54,607271242,"9.3.1"
3,1,10,1,19,-1,"RRH170",54,607271242,"9.3.1"
3,1,10,1,19,-1,"TRN104",54,607271242,"9.3.1"
10,1,10,1,45,-1,"HAV137",54,607271242,"9.3.1"
93,1,10,1,45,-1,"NBN105",54,607271242,"9.3.1"
1,1,10,1,45,-1,"NXS102",54,607271242,"9.3.1"
6,1,10,1,45,-1,"NXS103",54,607271242,"9.3.1"
81,1,10,1,45,-1,"NXS106",54,607271242,"9.3.1"
4,1,10,1,45,-1,"NXS107",54,607271242,"9.3.1"
31,1,10,1,45,-1,"NXS108",54,607271242,"9.3.1"
18,1,10,1,45,-1,"NXS109",54,607271242,"9.3.1"
20,1,10,1,45,-1,"NXS110",54,607271242,"9.3.1"
10,1,10,1,45,-1,"NXS111",54,607271242,"9.3.1"
12,1,10,1,45,-1,"NXS112",54,607271242,"9.3.1"
151,1,10,1,45,-1,"NXS113",54,607271242,"9.3.1"
34,1,10,1,45,-1,"NXS114",54,607271242,"9.3.1"
32,1,10,1,45,-1,"NXS116",54,607271242,"9.3.1"
34,1,10,1,45,-1,"NXS127",54,607271242,"9.3.1"
23,1,10,1,45,-1,"NXS129",54,607271242,"9.3.1"
11,1,10,1,45,-1,"NXS135",54,607271242,"9.3.1"
16,1,10,1,45,-1,"NXS138",54,607271242,"9.3.1"
47,1,10,1,45,-1,"NXS147",54,607271242,"9.3.1"
9,1,10,1,45,-1,"NXS151",54,607271242,"9.3.1"
36,1,10,1,45,-1,"PSH119",54,607271242,"9.3.1"
13,1,10,1,45,-1,"PSH120",54,607271242,"9.3.1"
13,1,10,1,45,-1,"PSH148",54,607271242,"9.3.1"
15,1,10,1,45,-1,"PSH164",54,607271242,"9.3.1"
4,1,10,1,45,-1,"PSH165",54,607271242,"9.3.1"
5,1,10,1,45,-1,"PSH180",54,607271242,"9.3.1"
2,1,10,1,45,-1,"RRH121",54,607271242,"9.3.1"
7,1,10,1,45,-1,"RRH122",54,607271242,"9.3.1"
41,1,10,1,45,-1,"RRH123",54,607271242,"9.3.1"
16,1,10,1,45,-1,"RRH124",54,607271242,"9.3.1"
10,1,10,1,45,-1,"RRH126",54,607271242,"9.3.1"
4,1,10,1,45,-1,"RRH131",54,607271242,"9.3.1"
28,1,10,1,45,-1,"RRH132",54,607271242,"9.3.1"
7,1,10,1,45,-1,"RRH133",54,607271242,"9.3.1"
7,1,10,1,45,-1,"RRH140",54,607271242,"9.3.1"
1,1,10,1,45,-1,"RRH141",54,607271242,"9.3.1"
3,1,10,1,45,-1,"RRH143",54,607271242,"9.3.1"
4,1,10,1,45,-1,"RRH149",54,607271242,"9.3.1"
7,1,10,1,45,-1,"RRH154",54,607271242,"9.3.1"
1,1,10,1,45,-1,"RRH155",54,607271242,"9.3.1"
4,1,10,1,45,-1,"RRH156",54,607271242,"9.3.1"
3,1,10,1,45,-1,"RRH157",54,607271242,"9.3.1"
14,1,10,1,45,-1,"RRH158",54,607271242,"9.3.1"
4,1,10,1,45,-1,"RRH159",54,607271242,"9.3.1"
15,1,10,1,45,-1,"RRH160",54,607271242,"9.3.1"
16,1,10,1,45,-1,"RRH161",54,607271242,"9.3.1"
2,1,10,1,45,-1,"RRH170",54,607271242,"9.3.1"
7,1,10,1,45,-1,"TRN104",54,607271242,"9.3.1"
16,1,10,1,45,-1,"TRN118",54,607271242,"9.3.1"
11,1,10,1,45,-1,"TRN146",54,607271242,"9.3.1"
67,1,10,1,48,-1,"NBN105",54,607271242,"9.3.1"
1,1,10,1,48,-1,"NXS102",54,607271242,"9.3.1"
10,1,10,1,48,-1,"NXS103",54,607271242,"9.3.1"
105,1,10,1,48,-1,"NXS106",54,607271242,"9.3.1"
28,1,10,1,48,-1,"NXS107",54,607271242,"9.3.1"
13,1,10,1,48,-1,"NXS108",54,607271242,"9.3.1"
6,1,10,1,48,-1,"NXS109",54,607271242,"9.3.1"
55,1,10,1,48,-1,"NXS110",54,607271242,"9.3.1"
15,1,10,1,48,-1,"NXS111",54,607271242,"9.3.1"
23,1,10,1,48,-1,"NXS112",54,607271242,"9.3.1"
114,1,10,1,48,-1,"NXS113",54,607271242,"9.3.1"
21,1,10,1,48,-1,"NXS114",54,607271242,"9.3.1"
38,1,10,1,48,-1,"NXS116",54,607271242,"9.3.1"
26,1,10,1,48,-1,"NXS127",54,607271242,"9.3.1"
1,1,10,1,48,-1,"NXS129",54,607271242,"9.3.1"
14,1,10,1,48,-1,"NXS135",54,607271242,"9.3.1"
19,1,10,1,48,-1,"NXS138",54,607271242,"9.3.1"
49,1,10,1,48,-1,"NXS147",54,607271242,"9.3.1"
18,1,10,1,48,-1,"NXS151",54,607271242,"9.3.1"
6,1,10,1,48,-1,"PSH119",54,607271242,"9.3.1"
2,1,10,1,48,-1,"PSH120",54,607271242,"9.3.1"
1,1,10,1,48,-1,"PSH148",54,607271242,"9.3.1"
10,1,10,1,48,-1,"PSH164",54,607271242,"9.3.1"
2,1,10,1,48,-1,"PSH165",54,607271242,"9.3.1"
5,1,10,1,48,-1,"PSH180",54,607271242,"9.3.1"
4,1,10,1,48,-1,"RRH121",54,607271242,"9.3.1"
8,1,10,1,48,-1,"RRH123",54,607271242,"9.3.1"
4,1,10,1,48,-1,"RRH124",54,607271242,"9.3.1"
3,1,10,1,48,-1,"RRH126",54,607271242,"9.3.1"
6,1,10,1,48,-1,"RRH131",54,607271242,"9.3.1"
33,1,10,1,48,-1,"RRH132",54,607271242,"9.3.1"
6,1,10,1,48,-1,"RRH133",54,607271242,"9.3.1"
3,1,10,1,48,-1,"RRH140",54,607271242,"9.3.1"
4,1,10,1,48,-1,"RRH141",54,607271242,"9.3.1"
6,1,10,1,48,-1,"RRH143",54,607271242,"9.3.1"
3,1,10,1,48,-1,"RRH149",54,607271242,"9.3.1"
6,1,10,1,48,-1,"RRH153",54,607271242,"9.3.1"
4,1,10,1,48,-1,"RRH154",54,607271242,"9.3.1"
1,1,10,1,48,-1,"RRH155",54,607271242,"9.3.1"
2,1,10,1,48,-1,"RRH156",54,607271242,"9.3.1"
4,1,10,1,48,-1,"RRH157",54,607271242,"9.3.1"
12,1,10,1,48,-1,"RRH158",54,607271242,"9.3.1"
8,1,10,1,48,-1,"RRH159",54,607271242,"9.3.1"
14,1,10,1,48,-1,"RRH160",54,607271242,"9.3.1"
16,1,10,1,48,-1,"RRH161",54,607271242,"9.3.1"
2,1,10,1,48,-1,"RRH170",54,607271242,"9.3.1"
17,1,10,1,48,-1,"TRN104",54,607271242,"9.3.1"
4,1,10,1,48,-1,"TRN118",54,607271242,"9.3.1"
2,1,10,1,48,-1,"TRN146",54,607271242,"9.3.1"
37,1,10,2,0,-1,"NBN105",54,607271242,"9.3.1"
216,1,10,2,0,-1,"NXS102",54,607271242,"9.3.1"
25,1,10,2,0,-1,"NXS103",54,607271242,"9.3.1"
46,1,10,2,0,-1,"NXS106",54,607271242,"9.3.1"
5,1,10,2,0,-1,"NXS107",54,607271242,"9.3.1"
1,1,10,2,0,-1,"NXS108",54,607271242,"9.3.1"
18,1,10,2,0,-1,"NXS110",54,607271242,"9.3.1"
38,1,10,2,0,-1,"NXS111",54,607271242,"9.3.1"
8,1,10,2,0,-1,"NXS112",54,607271242,"9.3.1"
5,1,10,2,0,-1,"NXS114",54,607271242,"9.3.1"
4,1,10,2,0,-1,"NXS116",54,607271242,"9.3.1"
3,1,10,2,0,-1,"NXS135",54,607271242,"9.3.1"
14,1,10,2,0,-1,"NXS138",54,607271242,"9.3.1"
7,1,10,2,0,-1,"NXS151",54,607271242,"9.3.1"
2,1,10,2,0,-1,"PSH119",54,607271242,"9.3.1"
3,1,10,2,0,-1,"PSH165",54,607271242,"9.3.1"
8,1,10,2,0,-1,"RRH121",54,607271242,"9.3.1"
2,1,10,2,0,-1,"RRH122",54,607271242,"9.3.1"
5,1,10,2,0,-1,"RRH123",54,607271242,"9.3.1"
5,1,10,2,0,-1,"RRH124",54,607271242,"9.3.1"
1,1,10,2,0,-1,"RRH126",54,607271242,"9.3.1"
11,1,10,2,0,-1,"RRH131",54,607271242,"9.3.1"
26,1,10,2,0,-1,"RRH132",54,607271242,"9.3.1"
8,1,10,2,0,-1,"RRH133",54,607271242,"9.3.1"
10,1,10,2,0,-1,"RRH140",54,607271242,"9.3.1"
6,1,10,2,0,-1,"RRH141",54,607271242,"9.3.1"
1,1,10,2,0,-1,"RRH149",54,607271242,"9.3.1"
6,1,10,2,0,-1,"RRH154",54,607271242,"9.3.1"
4,1,10,2,0,-1,"RRH155",54,607271242,"9.3.1"
5,1,10,2,0,-1,"RRH156",54,607271242,"9.3.1"
4,1,10,2,0,-1,"RRH157",54,607271242,"9.3.1"
25,1,10,2,0,-1,"RRH158",54,607271242,"9.3.1"
5,1,10,2,0,-1,"RRH159",54,607271242,"9.3.1"
16,1,10,2,0,-1,"RRH160",54,607271242,"9.3.1"
15,1,10,2,0,-1,"RRH161",54,607271242,"9.3.1"
5,1,10,2,0,-1,"RRH169",54,607271242,"9.3.1"
1,1,10,2,0,-1,"RRH170",54,607271242,"9.3.1"
7,1,10,2,12,-1,"NBN105",54,607271242,"9.3.1"
30,1,10,2,12,-1,"NXS102",54,607271242,"9.3.1"
5,1,10,2,12,-1,"NXS103",54,607271242,"9.3.1"
9,1,10,2,12,-1,"NXS106",54,607271242,"9.3.1"
1,1,10,2,12,-1,"NXS107",54,607271242,"9.3.1"
3,1,10,2,12,-1,"NXS110",54,607271242,"9.3.1"
5,1,10,2,12,-1,"NXS111",54,607271242,"9.3.1"
2,1,10,2,12,-1,"NXS112",54,607271242,"9.3.1"
2,1,10,2,12,-1,"NXS114",54,607271242,"9.3.1"
1,1,10,2,12,-1,"NXS116",54,607271242,"9.3.1"
3,1,10,2,12,-1,"NXS138",54,607271242,"9.3.1"
1,1,10,2,12,-1,"PSH165",54,607271242,"9.3.1"
2,1,10,2,12,-1,"RRH121",54,607271242,"9.3.1"
3,1,10,2,12,-1,"RRH131",54,607271242,"9.3.1"
