HoHID,HHType,QualifyingExitHHID,LastInactive,Cohort,Stat,ExitFrom,ExitTo,ReturnTime,HHVet,HHChronic,HHDisability,HHFleeingDV,HoHRaceEthnicity,HHAdultAge,HHParent,AC3Plus,SystemPath,ReportID,Step
"C32775",2,"NXS11119541HH3",2025-05-08,-1,1,2,313,173,0,0,0,0,56,25,1,0,1,608011156,"7.12.3"
"C32784",1,"NXS11119544HH1",2025-05-08,-1,1,2,410,-1,0,0,0,1,5,25,0,0,1,608011156,"7.12.3"
"C32787",1,"NXS11620654HH1",2025-07-19,-1,5,2,312,-1,0,0,0,0,5,25,0,0,1,608011156,"7.12.3"
"C32790",1,"NXS11619674HH1",2025-05-16,-1,1,2,410,-1,0,1,1,0,5,55,0,0,1,608011156,"7.12.3"
"C32793",1,"NXS11319698HH1",2025-05-18,-1,1,2,313,-1,0,0,1,0,3,25,0,0,1,608011156,"7.12.3"
"C32796",1,"NXS11319699HH1",2025-05-18,-1,1,2,422,-1,0,0,1,0,267,55,0,0,1,608011156,"7.12.3"
"C32799",1,"NXS11319730HH1",2025-05-21,-1,1,2,422,16,0,0,1,0,5,25,0,0,1,608011156,"7.12.3"
"C32802",1,"RRH15819731HH1",2025-05-21,-1,1,5,410,-1,0,9,1,0,5,25,0,0,4,608011156,"7.12.3"
"C32808",2,"NXS10219692HH3",2025-05-18,-1,1,2,98,-1,0,0,0,2,5,25,1,0,1,608011156,"7.12.3"
"C32823",1,"RRH12419890HH1",2025-06-01,-1,1,7,207,-1,1,0,1,2,5,25,0,0,4,608011156,"7.12.3"
"C32826",1,"RRH15819767HH2",2025-05-24,-1,1,5,410,-1,1,9,1,0,5,55,0,0,4,608011156,"7.12.3"
"C32835",1,"NXS10619626HH1",2025-05-14,-1,1,2,99,112,0,0,0,0,5,55,0,0,1,608011156,"7.12.3"
"C32838",1,"NXS10619586HH1",2025-05-10,-1,1,2,313,-1,0,0,0,0,6,25,0,0,1,608011156,"7.12.3"
"C32841",1,"NXS10619587HH1",2025-05-10,-1,1,2,99,-1,0,0,1,2,5,55,0,0,1,608011156,"7.12.3"
"C32844",1,"NXS12919726HH1",2025-05-21,-1,1,2,99,-1,0,9,1,0,5,25,0,0,1,608011156,"7.12.3"
"C32850",1,"TRN14619835HH1",2025-05-29,-1,1,3,419,-1,1,0,0,0,56,55,0,0,2,608011156,"7.12.3"
"C32853",1,"NXS10619815HH1",2025-05-28,-1,1,2,206,317,0,1,1,0,5,24,0,0,1,608011156,"7.12.3"
"C32856",1,"NXS11319711HH1",2025-05-19,-1,1,2,313,-1,0,0,1,0,357,25,0,0,1,608011156,"7.12.3"
"C32859",1,"NXS13519797HH1",2025-05-25,-1,1,2,313,179,0,0,1,0,13,25,0,0,1,608011156,"7.12.3"
"C32862",1,"NXS11619741HH1",2025-05-22,-1,1,2,99,215,0,0,1,2,3,18,0,0,1,608011156,"7.12.3"
"C32868",1,"TRN10419736HH1",2025-05-22,-1,1,3,313,257,0,0,1,0,5,25,0,0,2,608011156,"7.12.3"
"C32871",1,"NXS11319737HH1",2025-05-22,-1,1,2,313,-1,0,0,0,2,35,25,0,0,1,608011156,"7.12.3"
"C32874",2,"RRH15819923HH3",2025-06-04,-1,1,5,410,-1,0,0,1,0,5,25,1,0,4,608011156,"7.12.3"
"C32883",1,"NXS12919757HH1",2025-05-23,-1,1,2,99,-1,0,0,0,0,3,25,0,0,1,608011156,"7.12.3"
"C32892",1,"NBN10519758HH1",2025-05-23,-1,1,2,99,-1,0,1,1,2,3,25,0,0,1,608011156,"7.12.3"
"C32898",1,"NXS11319761HH1",2025-05-23,-1,1,2,313,58,0,0,1,1,3,25,0,0,1,608011156,"7.12.3"
"C32901",1,"RRH12219745HH1",2025-05-22,-1,1,5,410,320,1,0,0,0,5,55,0,0,4,608011156,"7.12.3"
"C32904",1,"RRH12620113HH1",2025-05-24,-1,5,5,433,-1,0,0,1,2,3,55,0,0,5,608011156,"7.12.3"
"C32916",1,"NXS10621760HH1",2025-09-11,-1,1,2,312,178,0,0,0,2,3,25,0,0,1,608011156,"7.12.3"
"C32925",1,"NBN10519795HH1",2025-05-25,-1,1,2,99,83,1,0,0,0,5,55,0,0,1,608011156,"7.12.3"
"C32928",1,"NXS10620716HH1",2025-05-24,-1,5,2,206,142,1,1,1,0,1,55,0,0,3,608011156,"7.12.3"
"C32931",2,"RRH15819845HH3",2025-05-30,-1,1,7,410,-1,0,0,0,0,5,25,1,0,4,608011156,"7.12.3"
"C32946",1,"NXS11319801HH1",2025-05-27,-1,1,2,422,-1,0,0,1,0,3,25,0,0,1,608011156,"7.12.3"
"C32955",1,"NXS10620234HH1",2025-05-25,-1,5,2,314,-1,0,0,0,0,5,25,0,0,1,608011156,"7.12.3"
"C32958",1,"NXS10620236HH1",2025-06-25,-1,1,2,101,-1,0,0,1,0,4,25,0,0,1,608011156,"7.12.3"
"C32961",1,"NXS13519806HH1",2025-05-28,-1,1,2,313,-1,0,1,1,0,3,25,0,0,1,608011156,"7.12.3"
"C32964",1,"NXS11119747HH1",2025-05-22,-1,1,2,313,-1,0,0,1,1,5,25,0,0,1,608011156,"7.12.3"
"C32970",2,"NXS10219812HH2",2025-05-28,-1,1,2,98,-1,0,0,0,0,3,25,1,0,1,608011156,"7.12.3"
"C32976",1,"NXS11320626HH1",2025-07-18,-1,1,2,313,-1,0,1,1,0,3,25,0,0,1,608011156,"7.12.3"
"C32982",1,"NXS11619451HH1",2025-05-01,-1,1,2,99,152,1,0,0,0,5,55,0,0,1,608011156,"7.12.3"
"C32988",1,"NXS11619827HH1",2025-05-29,-1,1,2,99,-1,0,0,0,0,5,55,0,0,1,608011156,"7.12.3"
"C32991",2,"NXS10220284HH2",2025-06-27,-1,1,2,98,-1,0,0,1,2,12,25,1,0,1,608011156,"7.12.3"
"C33000",1,"NXS11319859HH1",2025-05-30,-1,1,2,206,-1,0,0,1,0,5,25,0,0,1,608011156,"7.12.3"
"C33003",1,"NXS10619850HH1",2025-05-30,-1,1,2,410,-1,0,0,0,1,5,25,0,0,1,608011156,"7.12.3"
"C33015",2,"NXS10219891HH2",2025-06-01,-1,1,2,312,-1,0,0,0,2,3,25,1,0,1,608011156,"7.12.3"
"C33021",1,"NBN10519900HH1",2025-06-11,-1,1,2,99,-1,0,0,1,0,3,18,0,0,1,608011156,"7.12.3"
"C33027",1,"RRH15820160HH2",2025-06-20,-1,1,5,431,-1,0,0,1,1,5,25,0,0,4,608011156,"7.12.3"
"C33045",1,"NBN10519929HH1",2025-06-06,-1,1,2,99,187,0,0,1,0,5,25,0,0,1,608011156,"7.12.3"
"C33048",1,"NBN10519915HH1",2025-06-04,-1,1,2,99,-1,0,0,0,0,17,25,0,0,1,608011156,"7.12.3"
"C33063",1,"NXS12919864HH1",2025-05-31,-1,1,2,207,-1,0,0,0,0,3,25,0,0,1,608011156,"7.12.3"
"C33072",1,"NXS10620047HH1",2025-06-13,-1,1,2,99,183,0,0,1,1,3,25,0,0,1,608011156,"7.12.3"
"C33084",1,"NXS11320998HH1",2025-08-06,-1,1,2,313,-1,0,0,1,0,26,25,0,0,1,608011156,"7.12.3"
"C33087",1,"NXS11319942HH1",2025-06-05,-1,1,2,313,-1,0,0,1,2,5,25,0,0,1,608011156,"7.12.3"
"C33090",1,"NXS11319936HH1",2025-06-05,-1,1,2,207,-1,0,0,1,0,56,18,0,0,1,608011156,"7.12.3"
"C33093",1,"NXS11319930HH1",2025-06-04,-1,1,2,207,118,0,0,0,0,3,25,0,0,1,608011156,"7.12.3"
"C33099",1,"NXS11319962HH1",2025-06-06,-1,1,2,312,158,0,0,1,0,56,25,0,0,1,608011156,"7.12.3"
"C33102",1,"NXS11319951HH1",2025-06-05,-1,1,2,410,-1,0,0,1,0,5,25,0,0,1,608011156,"7.12.3"
"C33105",2,"NXS10219932HH3",2025-06-05,-1,1,2,314,-1,0,0,0,2,3,25,1,0,1,608011156,"7.12.3"
"C33114",2,"NXS10219946HH3",2025-06-05,-1,1,2,410,-1,0,0,1,2,34,25,1,0,1,608011156,"7.12.3"
"C33120",1,"NXS11419943HH1",2025-06-05,-1,1,2,302,149,0,0,0,0,5,18,0,0,1,608011156,"7.12.3"
"C33126",1,"NXS11019972HH1",2025-06-06,-1,1,2,98,-1,0,0,1,0,3,24,0,0,1,608011156,"7.12.3"
"C33129",1,"NBN10519950HH1",2025-06-05,-1,1,2,99,257,0,0,1,2,5,25,0,0,1,608011156,"7.12.3"
"C33132",1,"NBN10520098HH1",2025-06-17,-1,1,2,99,107,0,0,1,0,35,25,0,0,1,608011156,"7.12.3"
"C33135",1,"NXS13819958HH1",2025-06-06,-1,1,2,312,41,0,0,1,2,5,25,0,0,1,608011156,"7.12.3"
"C33138",1,"NXS10819883HH1",2025-05-31,-1,1,2,99,-1,1,0,1,0,5,55,0,0,1,608011156,"7.12.3"
"C33147",3,"TRN11719843HH1",2025-05-30,-1,1,3,99,-1,0,1,1,0,5,-1,0,0,2,608011156,"7.12.3"
"C33150",3,"TRN11719689HH1",2025-05-17,-1,1,3,215,-1,0,0,1,0,5,-1,0,0,2,608011156,"7.12.3"
"C33153",3,"NXS10619955HH1",2025-06-06,-1,1,2,99,253,0,0,1,0,5,-1,0,0,1,608011156,"7.12.3"
"C33156",3,"TRN11719922HH1",2025-06-04,-1,1,3,422,-1,0,0,1,0,5,-1,0,0,2,608011156,"7.12.3"
"C33180",1,"NBN10519998HH1",2025-06-10,-1,1,2,99,100,1,0,1,0,5,55,0,0,1,608011156,"7.12.3"
"C33183",1,"NXS10619981HH1",2025-06-07,-1,1,2,99,-1,0,0,1,0,3,55,0,0,1,608011156,"7.12.3"
"C33186",1,"NBN10520002HH1",2025-06-09,-1,1,2,99,58,0,1,1,0,3,25,0,0,1,608011156,"7.12.3"
"C33198",1,"RRH12320026HH1",2025-06-11,-1,1,7,206,-1,1,9,1,0,3,55,0,0,4,608011156,"7.12.3"
"C33201",2,"NXS10219999HH3",2025-06-08,-1,1,2,410,-1,0,1,1,1,3,25,0,0,1,608011156,"7.12.3"
"C33210",1,"NXS10219967HH1",2025-06-06,-1,1,2,99,-1,0,0,0,0,3,24,0,0,1,608011156,"7.12.3"
"C33213",1,"NXS13519996HH1",2025-06-08,-1,1,2,312,-1,0,0,1,1,5,25,0,0,1,608011156,"7.12.3"
"C33225",1,"NXS10219983HH1",2025-06-07,-1,1,2,99,-1,0,0,0,0,3,25,0,0,1,608011156,"7.12.3"
"C33231",1,"NXS13520513HH1",2025-07-11,-1,1,2,410,104,0,0,1,0,57,25,0,0,1,608011156,"7.12.3"
"C33234",2,"NXS11119226HH3",2025-04-13,-1,1,2,98,-1,0,0,0,2,1,25,1,0,1,608011156,"7.12.3"
"C33249",1,"NXS11420371HH1",2025-07-02,-1,1,2,99,226,0,0,1,0,5,18,0,0,1,608011156,"7.12.3"
"C33255",1,"NXS11119965HH2",2025-06-06,-1,1,2,99,-1,0,0,1,2,5,25,0,0,1,608011156,"7.12.3"
"C33258",1,"NBN10520221HH1",2025-06-24,-1,1,2,99,-1,1,0,1,0,5,25,0,0,1,608011156,"7.12.3"
"C33261",1,"NBN10520171HH1",2025-06-13,-1,5,2,99,285,0,0,1,0,56,25,0,0,1,608011156,"7.12.3"
"C33264",1,"NXS15119982HH1",2025-06-07,-1,1,2,313,-1,0,0,1,2,3,55,0,0,1,608011156,"7.12.3"
"C33270",1,"NXS11320473HH1",2025-06-13,-1,5,2,410,-1,0,0,0,0,124,24,0,0,1,608011156,"7.12.3"
"C33273",1,"NXS11620005HH1",2025-06-09,-1,1,2,98,-1,0,0,0,0,3,25,0,0,1,608011156,"7.12.3"
"C33276",1,"NXS11620028HH1",2025-06-11,-1,1,2,434,-1,0,0,0,0,3,25,0,0,1,608011156,"7.12.3"
"C33279",1,"NXS11619990HH1",2025-06-08,-1,1,2,99,228,0,0,1,0,5,25,0,0,1,608011156,"7.12.3"
"C33282",2,"NXS10220141HH3",2025-06-20,-1,1,2,99,-1,0,0,0,0,3,25,1,0,1,608011156,"7.12.3"
"C33291",1,"TRN10420068HH1",2025-06-14,-1,1,3,99,-1,0,0,1,0,5,25,0,0,2,608011156,"7.12.3"
"C33312",1,"TRN10420084HH1",2025-06-15,-1,1,3,99,-1,0,0,1,0,127,25,0,0,2,608011156,"7.12.3"
"C33318",1,"NBN10520313HH1",2025-06-28,-1,5,2,99,31,0,0,0,0,5,55,0,0,1,608011156,"7.12.3"
"C33321",1,"NBN10520209HH1",2025-06-24,-1,1,2,99,-1,0,0,1,0,3,55,0,0,1,608011156,"7.12.3"
"C33330",2,"NBN10521382HH3",2025-06-17,-1,5,2,99,-1,0,0,0,0,3,25,1,0,1,608011156,"7.12.3"
"C33348",1,"NXS11120108HH1",2025-06-18,-1,1,2,98,-1,1,0,0,2,5,25,0,0,1,608011156,"7.12.3"
"C33357",1,"NXS11619844HH1",2025-05-30,-1,1,2,410,-1,0,0,0,0,5,18,0,0,1,608011156,"7.12.3"
"C33360",1,"NXS11620110HH1",2025-06-18,-1,1,2,98,-1,0,4,0,0,5,25,0,0,1,608011156,"7.12.3"
"C33366",1,"NXS10620291HH1",2025-06-27,-1,1,2,99,-1,0,0,0,0,5,55,0,0,1,608011156,"7.12.3"
"C33375",1,"NXS13820194HH1",2025-06-18,-1,5,2,98,288,0,0,0,2,145,25,0,0,1,608011156,"7.12.3"
"C33378",1,"NXS10920149HH1",2025-06-20,-1,1,2,98,16,0,0,0,0,5,25,0,0,1,608011156,"7.12.3"
"C33381",1,"NXS11320119HH1",2025-06-18,-1,1,2,313,-1,1,0,0,0,3,25,0,0,1,608011156,"7.12.3"
"C33384",1,"NXS11320882HH1",2025-08-02,-1,5,2,423,44,0,0,0,0,5,25,0,0,1,608011156,"7.12.3"
"C33387",1,"NXS15120131HH1",2025-06-19,-1,1,2,313,-1,0,0,1,2,5,55,0,0,1,608011156,"7.12.3"
"C33390",1,"NXS11219884HH1",2025-05-31,-1,1,2,410,-1,0,0,1,0,5,55,0,0,1,608011156,"7.12.3"
"C33393",2,"NXS11219885HH4",2025-05-31,-1,1,2,99,55,0,0,0,2,5,25,1,1,1,608011156,"7.12.3"
"C33405",2,"RRH15820263HH7",2025-06-26,-1,1,5,410,-1,0,9,1,0,5,25,1,1,4,608011156,"7.12.3"
"C33426",1,"NXS11420257HH1",2025-06-26,-1,1,2,410,-1,0,0,1,0,15,55,0,0,1,608011156,"7.12.3"
"C33429",2,"NXS10220182HH2",2025-06-22,-1,1,2,99,-1,0,0,0,0,5,25,1,0,1,608011156,"7.12.3"
"C33435",1,"NXS11319985HH1",2025-06-07,-1,1,2,314,66,0,1,1,0,5,55,0,0,1,608011156,"7.12.3"
"C33438",1,"NXS11321250HH1",2025-08-19,-1,3,2,423,-1,0,6,1,1,5,24,0,0,1,608011156,"7.12.3"
"C33444",1,"NXS11320178HH1",2025-06-21,-1,1,2,313,182,0,0,1,0,3,25,0,0,1,608011156,"7.12.3"
"C33459",1,"NXS12920239HH1",2025-06-25,-1,1,2,99,-1,0,0,1,0,234,25,0,0,1,608011156,"7.12.3"
"C33465",1,"NXS10220136HH1",2025-06-19,-1,1,2,99,-1,0,0,1,0,3,18,0,0,1,608011156,"7.12.3"
"C33474",1,"NXS11620487HH1",2025-06-15,-1,5,2,99,-1,0,0,0,0,235,25,0,0,1,608011156,"7.12.3"
"C33477",1,"NXS11320227HH1",2025-06-25,-1,1,2,313,-1,0,0,0,0,56,55,0,0,1,608011156,"7.12.3"
"C33486",1,"NXS10619987HH1",2025-06-08,-1,1,2,116,-1,1,4,0,0,5,55,0,0,1,608011156,"7.12.3"
"C33492",1,"NXS10819765HH1",2025-05-24,-1,1,2,410,283,0,1,1,0,5,55,0,0,1,608011156,"7.12.3"
"C33498",1,"NXS11220174HH1",2025-06-21,-1,1,2,99,335,0,0,1,2,3,25,0,0,1,608011156,"7.12.3"
"C33501",1,"NXS10820211HH1",2025-06-24,-1,1,2,312,111,0,0,0,0,5,25,0,0,1,608011156,"7.12.3"
"C33504",1,"NXS10819976HH1",2025-06-07,-1,1,2,422,-1,0,0,1,0,5,55,0,0,1,608011156,"7.12.3"
"C33507",1,"NXS10819506HH1",2025-05-07,-1,1,2,302,245,0,0,0,0,2,25,0,0,1,608011156,"7.12.3"
"C33510",1,"NXS10819763HH1",2025-05-24,-1,1,2,302,-1,0,0,1,0,5,55,0,0,1,608011156,"7.12.3"
"C33513",2,"NXS11120188HH2",2025-06-22,-1,1,2,313,-1,0,0,1,0,245,25,1,0,1,608011156,"7.12.3"
"C33537",1,"NXS13520818HH1",2025-07-28,-1,5,2,313,-1,0,0,1,0,3,25,0,0,1,608011156,"7.12.3"
"C33540",1,"RRH12320275HH1",2025-06-27,-1,1,7,225,-1,1,9,1,0,5,55,0,0,4,608011156,"7.12.3"
"C33543",1,"NXS11020258HH1",2025-06-26,-1,1,2,313,106,0,0,1,0,5,24,0,0,1,608011156,"7.12.3"
"C33573",1,"RSO15220305HH2",2025-06-28,-1,1,9,410,-1,0,9,1,0,5,25,0,0,12,608011156,"7.12.3"
"C33579",1,"RRH15820376HH2",2025-07-03,-1,1,5,431,-1,0,0,0,0,257,25,1,0,4,608011156,"7.12.3"
"C33585",1,"NXS11119842HH1",2025-05-30,-1,1,2,98,229,1,0,1,0,3,55,0,0,1,608011156,"7.12.3"
"C33591",2,"NXS10221292HH2",2025-08-21,-1,1,2,431,-1,0,0,0,1,5,25,1,0,1,608011156,"7.12.3"
"C33597",2,"NXS10220330HH2",2025-06-29,-1,1,2,99,-1,0,0,0,0,5,18,0,0,1,608011156,"7.12.3"
"C33609",1,"NXS10720245HH1",2025-06-26,-1,1,2,98,51,0,0,0,2,25,25,0,0,1,608011156,"7.12.3"
"C33618",1,"NXS11320332HH1",2025-06-29,-1,1,2,313,-1,0,0,0,2,1,25,0,0,1,608011156,"7.12.3"
"C33624",1,"NXS11020333HH1",2025-06-29,-1,1,2,410,-1,0,0,1,0,346,25,0,0,1,608011156,"7.12.3"
"C33627",1,"NXS13520350HH1",2025-07-02,-1,1,2,206,-1,0,0,1,0,5,55,0,0,1,608011156,"7.12.3"
"C33630",2,"NXS10220325HH3",2025-06-29,-1,1,2,99,23,0,1,1,2,3,25,1,0,1,608011156,"7.12.3"
"C33642",2,"NXS11620358HH2",2025-07-02,-1,1,2,410,-1,0,0,0,0,5,25,1,0,1,608011156,"7.12.3"
"C33669",2,"NXS10220413HH6",2025-07-04,-1,1,2,410,-1,0,0,0,0,3,25,1,1,1,608011156,"7.12.3"
"C33687",3,"TRN11720156HH1",2025-06-20,-1,1,3,215,-1,0,9,1,0,5,-1,0,0,2,608011156,"7.12.3"
"C33690",3,"TRN11720158HH1",2025-06-20,-1,1,3,422,-1,0,0,1,0,5,-1,0,0,2,608011156,"7.12.3"
"C33696",1,"NXS11320363HH1",2025-07-02,-1,1,2,99,-1,1,0,1,2,456,25,0,0,1,608011156,"7.12.3"
"C33702",1,"NXS11320367HH1",2025-07-02,-1,1,2,423,181,0,1,1,2,5,25,0,0,1,608011156,"7.12.3"
"C33705",1,"NXS11320390HH1",2025-07-03,-1,1,2,422,47,0,0,1,0,3,25,0,0,1,608011156,"7.12.3"
"C33708",1,"NXS11320361HH1",2025-07-02,-1,1,2,423,31,0,0,0,0,5,25,0,0,1,608011156,"7.12.3"
"C33714",1,"TRN10420362HH1",2025-07-02,-1,1,3,410,-1,0,0,1,0,5,25,0,0,2,608011156,"7.12.3"
"C33717",1,"NXS11620317HH1",2025-06-28,-1,1,2,99,-1,0,0,1,0,35,25,0,0,1,608011156,"7.12.3"
"C33723",1,"NXS11020372HH1",2025-07-02,-1,1,2,98,-1,0,0,1,2,5,25,0,0,1,608011156,"7.12.3"
"C33726",1,"NXS10620381HH1",2025-07-03,-1,1,2,420,101,0,0,0,1,567,25,0,0,1,608011156,"7.12.3"
"C33732",2,"NXS13820406HH3",2025-07-04,-1,1,2,410,-1,1,0,0,0,5,25,1,0,1,608011156,"7.12.3"
"C33741",3,"NXS13820384HH3",2025-07-03,-1,1,2,98,-1,0,0,0,2,56,-1,1,0,1,608011156,"7.12.3"
"C33750",1,"NXS11220213HH1",2025-06-24,-1,1,2,99,89,0,4,0,2,5,25,0,0,1,608011156,"7.12.3"
"C33759",2,"NXS10220407HH2",2025-07-04,-1,1,2,312,-1,0,0,1,1,2,25,1,0,1,608011156,"7.12.3"
"C33765",2,"NXS10220409HH4",2025-07-04,-1,1,2,99,-1,0,0,0,0,3,24,1,0,1,608011156,"7.12.3"
"C33768",2,"NXS10220419HH2",2025-07-04,-1,1,2,99,-1,0,0,0,0,3,25,1,0,1,608011156,"7.12.3"
"C33780",1,"NBN10520120HH1",2025-06-21,-1,1,2,99,-1,0,0,1,0,3,25,0,0,1,608011156,"7.12.3"
"C33783",1,"NXS11020683HH1",2025-07-21,-1,1,2,302,-1,0,0,0,2,56,25,0,0,1,608011156,"7.12.3"
"C33786",2,"NXS10620468HH5",2025-07-06,-1,1,2,101,-1,0,0,0,0,4,24,1,1,1,608011156,"7.12.3"
"C33810",3,"NXS11220374HH1",2025-07-02,-1,1,2,422,-1,0,0,1,0,1,-1,0,0,1,608011156,"7.12.3"
"C33813",1,"NXS11320441HH1",2025-07-05,-1,1,2,313,-1,0,0,1,2,5,25,0,0,1,608011156,"7.12.3"
"C33816",1,"NXS11320439HH1",2025-07-05,-1,1,2,431,-1,0,0,1,0,3,55,0,0,1,608011156,"7.12.3"
"C33819",1,"NXS11320442HH1",2025-07-05,-1,1,2,422,121,0,0,0,0,6,55,0,0,1,608011156,"7.12.3"
"C33822",1,"NXS11320488HH1",2025-07-10,-1,1,2,313,26,0,0,1,0,3,25,0,0,1,608011156,"7.12.3"
"C33825",1,"NXS11320489HH1",2025-07-10,-1,1,2,313,71,0,0,1,0,3,25,0,0,1,608011156,"7.12.3"
"C33828",2,"NXS10220443HH2",2025-07-05,-1,1,2,99,-1,0,0,1,0,5,25,1,0,1,608011156,"7.12.3"
"C33837",1,"NXS10920466HH1",2025-07-06,-1,1,2,98,165,0,4,0,0,7,25,0,0,1,608011156,"7.12.3"
"C33840",1,"RRH15821271HH1",2025-08-20,-1,1,5,431,-1,0,0,1,0,5,25,0,0,4,608011156,"7.12.3"
"C33843",1,"NXS11219919HH1",2025-06-04,-1,1,2,98,-1,0,0,0,0,3,25,0,0,1,608011156,"7.12.3"
"C33888",2,"NXS10220521HH5",2025-07-11,-1,1,2,410,-1,0,0,1,0,3,25,1,1,1,608011156,"7.12.3"
"C33903",1,"RSO15220379HH2",2025-07-03,-1,1,9,410,-1,0,0,0,0,5,25,0,0,12,608011156,"7.12.3"
"C33918",1,"NXS10920562HH1",2025-07-14,-1,1,2,410,-1,0,0,0,0,5,24,0,0,1,608011156,"7.12.3"
"C33921",1,"NXS11020563HH1",2025-07-14,-1,1,2,98,164,0,0,0,2,5,25,0,0,1,608011156,"7.12.3"
"C33924",1,"NXS11220449HH1",2025-07-06,-1,1,2,420,-1,0,0,1,1,17,25,0,0,1,608011156,"7.12.3"
"C33927",1,"NXS11620506HH1",2025-07-10,-1,1,2,99,-1,0,0,0,0,3,18,0,0,1,608011156,"7.12.3"
"C33930",3,"NXS11620445HH1",2025-07-05,-1,1,2,313,-1,0,0,0,2,5,-1,0,0,1,608011156,"7.12.3"
"C33942",1,"NXS12920398HH1",2025-07-04,-1,1,2,99,-1,0,9,1,0,3,55,0,0,1,608011156,"7.12.3"
"C33945",99,"NXS11220270HH2",2025-06-27,-1,1,2,312,-1,0,0,0,2,5,-1,1,0,1,608011156,"7.12.3"
"C33954",2,"NXS11120575HH3",2025-07-15,-1,1,2,410,-1,0,0,0,1,24,25,1,0,1,608011156,"7.12.3"
"C33963",1,"NXS15120550HH1",2025-07-13,-1,1,2,332,-1,0,0,1,2,5,55,0,0,1,608011156,"7.12.3"
"C33966",1,"NXS15120551HH1",2025-07-13,-1,1,2,313,34,0,0,1,2,5,25,0,0,1,608011156,"7.12.3"
"C33969",2,"NXS10220583HH2",2025-07-16,-1,1,2,99,-1,0,0,0,0,3,18,1,0,1,608011156,"7.12.3"
"C34005",1,"NXS11320611HH1",2025-07-18,-1,1,2,313,-1,0,0,1,0,5,25,0,0,1,608011156,"7.12.3"
"C34008",1,"NXS11320606HH1",2025-07-18,-1,1,2,313,-1,1,1,1,2,5,55,0,0,1,608011156,"7.12.3"
"C34011",1,"NXS13520595HH1",2025-07-17,-1,1,2,422,-1,0,0,0,0,3,25,0,0,1,608011156,"7.12.3"
"C34020",1,"NXS10920593HH1",2025-07-17,-1,1,2,440,-1,1,1,1,0,5,25,0,0,1,608011156,"7.12.3"
"C34023",1,"NXS10620647HH1",2025-07-19,-1,1,2,313,-1,0,0,1,0,5,25,0,0,1,608011156,"7.12.3"
"C34029",1,"NXS11320659HH1",2025-07-20,-1,1,2,312,-1,0,4,0,2,5,25,0,0,1,608011156,"7.12.3"
"C34035",1,"NXS11020507HH1",2025-05-28,-1,5,2,98,-1,0,9,1,2,5,25,0,0,1,608011156,"7.12.3"
"C34038",1,"NXS11320650HH1",2025-07-19,-1,1,2,410,-1,0,4,0,0,3,18,0,0,1,608011156,"7.12.3"
"C34041",1,"NXS11320651HH1",2025-07-19,-1,1,2,410,-1,0,4,0,0,3,18,0,0,1,608011156,"7.12.3"
"C34044",1,"NXS10620624HH1",2025-07-18,-1,1,2,410,-1,0,0,0,0,3,25,0,0,1,608011156,"7.12.3"
"C34050",3,"NXS11220130HH1",2025-06-19,-1,1,2,411,-1,0,9,1,0,36,-1,0,0,1,608011156,"7.12.3"
"C34056",1,"NBN10520980HH1",2025-08-09,-1,5,2,99,-1,0,1,1,0,5,25,0,0,1,608011156,"7.12.3"
"C34059",1,"NXS11120629HH1",2025-07-18,-1,1,2,422,157,0,0,0,0,5,24,0,0,1,608011156,"7.12.3"
"C34062",1,"NXS11620644HH1",2025-07-19,-1,1,2,410,-1,0,0,0,0,3,25,0,0,1,608011156,"7.12.3"
"C34065",1,"NXS11019636HH1",2025-05-15,-1,1,2,302,139,0,0,1,0,37,55,0,0,1,608011156,"7.12.3"
"C34071",1,"NXS10620663HH1",2025-07-20,-1,1,2,99,182,0,0,1,0,5,25,0,0,1,608011156,"7.12.3"
"C34080",1,"NXS12920641HH1",2025-07-19,-1,1,2,99,-1,0,9,1,0,3,25,0,0,1,608011156,"7.12.3"
"C34089",1,"NXS12920677HH1",2025-07-20,-1,1,2,99,-1,0,9,1,0,5,25,0,0,1,608011156,"7.12.3"
"C34092",1,"NXS10920700HH1",2025-07-23,-1,1,2,422,-1,0,0,1,0,5,25,0,0,1,608011156,"7.12.3"
"C34095",1,"NXS11120684HH1",2025-07-21,-1,1,2,313,-1,0,0,1,1,5,25,0,0,1,608011156,"7.12.3"
"C34098",2,"NXS11120706HH3",2025-07-23,-1,1,2,302,-1,0,0,0,1,5,25,1,0,1,608011156,"7.12.3"
"C34107",1,"NXS11120591HH1",2025-07-16,-1,1,2,99,39,0,0,0,0,5,25,0,0,1,608011156,"7.12.3"
"C34110",2,"RRH15820843HH2",2025-07-31,-1,1,5,431,-1,0,0,1,2,5,25,1,0,4,608011156,"7.12.3"
"C34116",2,"NXS10620711HH5",2025-07-23,-1,1,2,420,-1,0,0,0,1,3,25,1,1,1,608011156,"7.12.3"
"C34134",1,"NXS11320748HH1",2025-07-24,-1,1,2,422,260,0,0,1,1,3,25,0,0,1,608011156,"7.12.3"
"C34137",1,"NXS11320718HH1",2025-07-23,-1,1,2,423,-1,0,0,1,0,5,55,0,0,1,608011156,"7.12.3"
"C34146",2,"NXS11020734HH3",2025-07-24,-1,1,2,410,-1,0,0,0,0,57,25,1,0,1,608011156,"7.12.3"
