PersonalID,episodeStart,episodeEnd,episodeDays,Step
"C27486",2022-12-25,2026-01-17,1120,"7.7.2"
"C27492",2024-08-23,2024-09-07,16,"7.7.2"
"C27495",2024-08-05,2024-12-13,131,"7.7.2"
"C27510",2022-07-06,2025-06-24,1085,"7.7.2"
"C27510",2025-11-13,2026-01-06,55,"7.7.2"
"C27519",2024-08-24,2024-09-08,16,"7.7.2"
"C27522",2024-08-27,2024-10-25,60,"7.7.2"
"C27525",2024-04-16,2024-09-08,146,"7.7.2"
"C27531",2024-07-28,2024-09-02,37,"7.7.2"
"C27531",2024-10-01,2024-10-05,5,"7.7.2"
"C27540",2024-08-27,2024-09-14,19,"7.7.2"
"C27543",2024-08-27,2024-12-07,103,"7.7.2"
"C27546",2024-08-17,2025-01-29,166,"7.7.2"
"C27552",2024-12-21,2025-03-19,89,"7.7.2"
"C27555",2022-04-05,2024-11-22,963,"7.7.2"
"C27555",2025-11-15,2025-12-03,19,"7.7.2"
"C27564",2024-03-05,2025-01-19,321,"7.7.2"
"C27567",2024-08-19,2025-08-01,348,"7.7.2"
"C27570",2024-08-29,2024-10-05,38,"7.7.2"
"C27576",2024-08-31,2024-09-12,13,"7.7.2"
"C27576",2025-08-17,2025-09-25,40,"7.7.2"
"C27582",2024-06-04,2024-09-19,108,"7.7.2"
"C27597",2025-05-05,2025-10-02,151,"7.7.2"
"C27603",2024-08-20,2026-03-06,564,"7.7.2"
"C27606",2024-09-01,2024-10-16,46,"7.7.2"
"C27606",2025-10-22,2025-12-31,71,"7.7.2"
"C27609",2024-09-01,2024-09-15,15,"7.7.2"
"C27612",2024-09-02,2024-09-14,13,"7.7.2"
"C27615",2024-12-13,2025-01-04,23,"7.7.2"
"C27618",2024-09-04,2024-10-05,32,"7.7.2"
"C27618",2025-02-07,2025-02-25,19,"7.7.2"
"C27618",2025-12-07,2026-01-14,39,"7.7.2"
"C27621",2024-09-05,2024-10-13,39,"7.7.2"
"C27630",2024-09-01,2024-10-21,51,"7.7.2"
"C27636",2025-10-05,2025-10-22,18,"7.7.2"
"C27645",2025-02-27,2026-03-06,373,"7.7.2"
"C27648",2024-09-06,2024-09-08,3,"7.7.2"
"C27651",2024-09-03,2024-10-07,35,"7.7.2"
"C27654",2024-09-03,2024-10-07,35,"7.7.2"
"C27675",2026-03-08,2026-03-27,20,"7.7.2"
"C27681",2024-09-06,2024-12-14,100,"7.7.2"
"C27687",2024-02-09,2024-10-21,256,"7.7.2"
"C27690",2024-06-06,2025-02-21,261,"7.7.2"
"C27693",2024-11-15,2024-12-15,31,"7.7.2"
"C27696",2025-10-04,2025-11-15,43,"7.7.2"
"C27708",2024-09-08,2024-12-25,109,"7.7.2"
"C27708",2025-01-15,2025-03-03,48,"7.7.2"
"C27711",2024-09-07,2024-10-14,38,"7.7.2"
"C27714",2024-09-05,2024-10-12,38,"7.7.2"
"C27717",2024-09-03,2024-09-25,23,"7.7.2"
"C27717",2025-08-11,2025-08-23,13,"7.7.2"
"C27717",2025-12-07,2025-12-19,13,"7.7.2"
"C27720",2024-09-06,2024-11-01,57,"7.7.2"
"C27720",2025-04-04,2025-12-07,248,"7.7.2"
"C27732",2024-09-08,2024-09-24,17,"7.7.2"
"C27738",2021-09-19,2024-12-06,1175,"7.7.2"
"C27744",2024-09-09,2024-10-01,23,"7.7.2"
"C27783",2024-08-12,2025-01-28,170,"7.7.2"
"C27786",2024-09-08,2024-11-19,73,"7.7.2"
"C27789",2024-09-10,2025-10-19,405,"7.7.2"
"C27801",2024-07-15,2025-02-13,214,"7.7.2"
"C27813",2024-06-05,2024-12-14,193,"7.7.2"
"C27816",2024-09-14,2024-09-26,13,"7.7.2"
"C27816",2024-12-23,2025-02-21,61,"7.7.2"
"C27816",2025-03-03,2025-08-06,157,"7.7.2"
"C27816",2025-10-31,2026-01-17,79,"7.7.2"
"C27819",2024-09-11,2024-10-02,22,"7.7.2"
"C27822",2024-09-01,2024-09-28,28,"7.7.2"
"C27828",2025-07-31,2025-09-24,56,"7.7.2"
"C27828",2025-10-24,2025-10-25,2,"7.7.2"
"C27831",2024-09-14,2024-09-28,15,"7.7.2"
"C27837",2024-06-28,2024-10-21,116,"7.7.2"
"C27840",2024-10-07,2024-10-22,16,"7.7.2"
"C27843",2024-09-01,2024-09-26,26,"7.7.2"
"C27852",2024-11-09,2025-03-27,139,"7.7.2"
"C27864",2024-08-19,2024-09-23,36,"7.7.2"
"C27870",2024-09-10,2024-10-03,24,"7.7.2"
"C27873",2024-09-13,2024-10-03,21,"7.7.2"
"C27888",2024-09-27,2024-11-02,37,"7.7.2"
"C27897",2024-07-06,2024-10-16,103,"7.7.2"
"C27900",2024-07-06,2024-10-16,103,"7.7.2"
"C27942",2024-09-02,2024-10-03,32,"7.7.2"
"C27945",2024-09-14,2024-11-28,76,"7.7.2"
"C27948",2024-09-16,2025-02-13,151,"7.7.2"
"C27951",2025-03-04,2025-08-16,166,"7.7.2"
"C27975",2023-10-18,2024-11-19,399,"7.7.2"
"C27981",2025-12-21,2026-02-06,48,"7.7.2"
"C27990",2024-09-05,2024-10-06,32,"7.7.2"
"C27996",2024-09-20,2024-10-15,26,"7.7.2"
"C27999",2024-09-17,2024-11-05,50,"7.7.2"
"C28005",2024-09-17,2024-11-05,50,"7.7.2"
"C28008",2024-09-09,2024-10-04,26,"7.7.2"
"C28011",2024-10-19,2024-10-23,5,"7.7.2"
"C28011",2024-11-03,2024-11-11,9,"7.7.2"
"C28011",2024-11-11,,,"7.7.2"
"C28014",2024-09-03,2024-12-06,95,"7.7.2"
"C28017",2024-01-03,2024-12-18,351,"7.7.2"
"C28020",2024-08-27,2024-10-25,60,"7.7.2"
"C28029",2024-09-14,2025-01-03,112,"7.7.2"
"C28032",2024-09-15,2024-10-02,18,"7.7.2"
"C28038",2024-06-05,2024-09-19,107,"7.7.2"
"C28038",2025-08-28,2025-11-20,85,"7.7.2"
"C28044",2024-09-24,2025-03-26,184,"7.7.2"
"C28047",2024-08-07,2024-10-03,58,"7.7.2"
"C28050",2024-07-16,2025-01-11,180,"7.7.2"
"C28053",2024-06-14,2024-11-15,155,"7.7.2"
"C28059",2024-12-15,2025-05-01,138,"7.7.2"
"C28062",2024-08-16,2024-10-02,48,"7.7.2"
"C28065",2024-08-04,2024-10-05,63,"7.7.2"
"C28071",2024-08-04,2024-10-05,63,"7.7.2"
"C28074",2024-08-30,2024-11-16,79,"7.7.2"
"C28077",2024-08-31,2024-10-19,50,"7.7.2"
"C28083",2024-08-19,2024-11-18,92,"7.7.2"
"C28086",2024-08-07,2024-10-02,57,"7.7.2"
"C28089",2024-09-03,2024-10-15,43,"7.7.2"
"C28092",2025-05-01,2025-07-04,65,"7.7.2"
"C28122",2024-07-06,2025-01-17,196,"7.7.2"
"C28125",2024-09-03,2024-09-26,24,"7.7.2"
"C28128",2024-09-24,2024-10-08,15,"7.7.2"
"C28134",2024-08-01,2024-08-29,29,"7.7.2"
"C28137",2024-10-04,2024-11-09,37,"7.7.2"
"C28140",2024-09-28,2025-02-02,128,"7.7.2"
"C28143",2024-10-04,2024-12-05,63,"7.7.2"
"C28152",2024-10-04,2024-12-05,63,"7.7.2"
"C28155",2024-10-04,2024-11-16,44,"7.7.2"
"C28158",2024-09-25,2024-11-20,57,"7.7.2"
"C28161",2024-10-08,2024-10-25,18,"7.7.2"
"C28164",2024-10-05,2024-11-07,34,"7.7.2"
"C28164",2025-09-15,2025-10-02,18,"7.7.2"
"C28167",2024-10-05,2025-03-28,175,"7.7.2"
"C28170",2024-08-17,2024-09-11,26,"7.7.2"
"C28173",2024-09-27,2024-11-20,55,"7.7.2"
"C28176",2024-10-03,2025-04-28,208,"7.7.2"
"C28179",2025-01-04,2025-02-19,47,"7.7.2"
"C28179",2025-02-27,2025-06-29,123,"7.7.2"
"C28179",2025-06-29,2026-01-18,204,"7.7.2"
"C28179",2025-11-07,2026-01-18,73,"7.7.2"
"C28182",2024-09-24,2024-10-26,33,"7.7.2"
"C28185",2024-08-29,2025-01-21,146,"7.7.2"
"C28191",2025-09-24,2025-11-06,44,"7.7.2"
"C28197",2024-10-20,2025-01-01,74,"7.7.2"
"C28200",2024-10-25,2025-01-24,92,"7.7.2"
"C28203",2024-10-05,2024-10-30,26,"7.7.2"
"C28206",2024-02-01,2024-09-17,230,"7.7.2"
"C28209",2024-08-29,2024-10-02,35,"7.7.2"
"C28218",2024-08-29,2024-10-02,35,"7.7.2"
"C28221",2024-06-09,2024-09-28,112,"7.7.2"
"C28224",2024-07-14,2024-09-22,71,"7.7.2"
"C28227",2024-08-17,2024-08-31,15,"7.7.2"
"C28230",2025-07-31,2025-08-20,21,"7.7.2"
"C28233",2024-05-05,2025-02-18,290,"7.7.2"
"C28236",2024-10-06,2025-03-29,175,"7.7.2"
"C28248",2024-09-30,2024-11-29,61,"7.7.2"
"C28251",2024-10-01,2024-10-21,21,"7.7.2"
"C28254",2025-10-04,2025-12-06,64,"7.7.2"
"C28269",2025-10-29,2025-11-11,14,"7.7.2"
"C28275",2024-09-04,2025-03-03,181,"7.7.2"
"C28278",2024-08-25,2024-11-23,91,"7.7.2"
"C28284",2024-10-05,2024-10-18,14,"7.7.2"
"C28290",2024-10-01,2024-11-14,45,"7.7.2"
"C28293",2024-10-07,2025-11-03,393,"7.7.2"
"C28299",2024-10-08,2024-10-13,6,"7.7.2"
"C28299",2024-10-21,2024-10-28,8,"7.7.2"
"C28302",2024-10-12,2025-07-01,263,"7.7.2"
"C28317",2024-10-10,,,"7.7.2"
"C28320",2024-09-10,2024-11-28,80,"7.7.2"
"C28320",2026-01-25,2026-02-10,17,"7.7.2"
"C28323",2024-09-24,2024-11-13,51,"7.7.2"
"C28332",2024-10-09,2024-10-22,14,"7.7.2"
"C28335",2023-10-04,2025-03-13,527,"7.7.2"
"C28338",2024-10-12,2024-10-29,18,"7.7.2"
"C28341",2024-10-08,2024-11-26,50,"7.7.2"
"C28344",2025-07-01,2025-08-10,41,"7.7.2"
"C28347",2024-09-29,2024-12-07,70,"7.7.2"
"C28350",2025-11-06,2025-11-23,18,"7.7.2"
"C28350",2025-12-14,2026-01-06,24,"7.7.2"
"C28356",2024-08-26,2024-11-19,86,"7.7.2"
"C28377",2025-10-12,2025-10-27,16,"7.7.2"
"C28380",2024-10-18,2024-12-07,51,"7.7.2"
"C28392",2024-10-08,2024-11-10,34,"7.7.2"
"C28398",2024-09-30,2024-12-03,65,"7.7.2"
"C28401",2024-09-13,2024-11-15,64,"7.7.2"
"C28404",2024-10-03,2024-10-31,29,"7.7.2"
"C28416",2025-05-22,2025-07-08,48,"7.7.2"
"C28431",2024-10-06,2024-11-23,49,"7.7.2"
"C28437",2024-10-13,2024-11-06,25,"7.7.2"
"C28440",2024-10-13,2024-11-05,24,"7.7.2"
"C28440",2025-09-25,2025-10-16,22,"7.7.2"
"C28440",2026-02-03,2026-03-13,39,"7.7.2"
"C28443",2024-12-13,2025-01-18,37,"7.7.2"
"C28446",2024-10-26,2024-11-07,13,"7.7.2"
"C28449",2024-01-22,2024-10-21,274,"7.7.2"
"C28455",2024-10-10,2024-10-25,16,"7.7.2"
"C28464",2024-10-05,2024-10-26,22,"7.7.2"
"C28470",2024-09-05,2025-01-09,127,"7.7.2"
"C28470",2025-07-02,2026-03-18,260,"7.7.2"
"C28476",2024-10-14,2024-11-04,22,"7.7.2"
"C28488",2023-10-04,2024-12-30,454,"7.7.2"
"C28491",2025-09-13,2025-11-04,53,"7.7.2"
"C28494",2023-12-19,2024-10-21,308,"7.7.2"
"C28503",2025-09-23,2025-10-13,21,"7.7.2"
"C28506",2024-10-19,2024-11-16,29,"7.7.2"
"C28509",2024-05-05,2024-11-25,205,"7.7.2"
"C28512",2023-10-04,2024-11-12,406,"7.7.2"
"C28518",2024-10-17,2024-11-22,37,"7.7.2"
"C28521",2024-10-05,2024-12-05,62,"7.7.2"
"C28524",2024-10-17,2025-12-19,429,"7.7.2"
"C28527",2024-08-02,2025-02-10,193,"7.7.2"
"C28530",2024-10-05,2025-06-11,250,"7.7.2"
"C28533",2023-09-04,2025-12-20,839,"7.7.2"
"C28536",2024-10-18,2025-11-02,381,"7.7.2"
"C28536",2025-11-15,,,"7.7.2"
"C28545",2024-10-28,2024-11-08,12,"7.7.2"
"C28545",2024-11-17,2024-11-19,3,"7.7.2"
"C28545",2024-12-22,,,"7.7.2"
"C28551",2024-01-03,2024-10-21,293,"7.7.2"
"C28554",2024-09-10,2024-10-21,42,"7.7.2"
"C28557",2024-09-10,2024-10-21,42,"7.7.2"
"C28563",2025-06-19,2025-07-04,16,"7.7.2"
"C28563",2025-12-04,2026-03-14,101,"7.7.2"
"C28566",2024-10-12,2024-12-10,60,"7.7.2"
"C28569",2024-10-12,2024-12-10,60,"7.7.2"
"C28572",2022-07-13,2025-06-29,1083,"7.7.2"
"C28572",2025-08-21,2025-09-05,16,"7.7.2"
"C28572",2025-09-14,2025-09-23,10,"7.7.2"
"C28572",2025-10-05,2025-10-22,18,"7.7.2"
"C28578",2025-06-04,2026-03-19,289,"7.7.2"
"C28584",2024-10-17,2024-12-12,57,"7.7.2"
"C28584",2025-08-04,2025-11-17,106,"7.7.2"
"C28587",2024-08-05,2024-11-05,93,"7.7.2"
"C28590",2024-10-15,2025-11-17,399,"7.7.2"
"C28596",2024-10-14,2025-09-26,348,"7.7.2"
"C28599",2024-10-20,2024-12-06,48,"7.7.2"
"C28602",2024-10-20,2024-12-14,56,"7.7.2"
"C28602",2025-09-20,2025-11-20,62,"7.7.2"
"C28605",2023-10-08,2025-03-26,536,"7.7.2"
"C28608",2024-10-30,2024-11-20,22,"7.7.2"
"C28611",2025-10-16,2026-01-04,81,"7.7.2"
"C28623",2024-10-18,2024-11-02,16,"7.7.2"
"C28638",2024-10-01,2025-02-02,125,"7.7.2"
"C28644",2024-10-12,2024-10-31,20,"7.7.2"
"C28647",2024-10-24,,,"7.7.2"
"C28656",2024-09-05,2024-11-01,58,"7.7.2"
"C28659",2024-10-12,2024-11-01,21,"7.7.2"
"C28662",2024-10-13,2024-10-29,17,"7.7.2"
"C28683",2024-08-11,2024-09-04,25,"7.7.2"
"C28692",2024-08-05,2024-11-04,92,"7.7.2"
"C28707",2024-05-10,2024-11-09,184,"7.7.2"
"C28710",2024-10-24,2024-11-12,20,"7.7.2"
"C28713",2024-10-25,2024-12-06,43,"7.7.2"
"C28713",2025-01-23,2025-03-07,44,"7.7.2"
"C28716",2024-09-08,2024-11-29,83,"7.7.2"
"C28719",2024-09-08,2024-11-29,83,"7.7.2"
"C28725",2024-10-15,2025-01-04,82,"7.7.2"
"C28728",2024-10-05,2025-01-04,92,"7.7.2"
"C28731",2024-10-05,2025-11-05,397,"7.7.2"
"C28737",2024-10-24,2024-12-27,65,"7.7.2"
"C28737",2025-01-20,2025-03-27,67,"7.7.2"
"C28737",2025-12-07,2025-12-20,14,"7.7.2"
"C28743",2024-10-26,2025-02-18,116,"7.7.2"
"C28746",2024-10-28,2024-10-29,2,"7.7.2"
"C28746",2025-04-30,2025-05-02,3,"7.7.2"
"C28746",2025-05-10,2025-05-19,10,"7.7.2"
"C28755",2024-10-26,2024-11-12,18,"7.7.2"
"C28761",2024-10-24,2024-12-04,42,"7.7.2"
"C28764",2024-06-05,2025-05-25,355,"7.7.2"
"C28764",2025-06-02,2025-06-05,4,"7.7.2"
"C28764",2025-06-14,2025-06-19,6,"7.7.2"
"C28764",2025-08-06,2026-03-07,214,"7.7.2"
"C28770",2024-10-29,,,"7.7.2"
"C28785",2024-10-29,2025-01-16,80,"7.7.2"
"C28791",2024-10-19,2025-06-22,247,"7.7.2"
"C28794",2024-10-05,2024-10-27,23,"7.7.2"
"C28797",2024-08-19,2024-10-05,48,"7.7.2"
"C28803",2024-09-07,2024-10-21,45,"7.7.2"
"C28809",2024-11-02,,,"7.7.2"
"C28815",2023-01-27,2025-03-09,773,"7.7.2"
"C28821",2024-04-14,2025-01-29,291,"7.7.2"
"C28824",2024-10-25,2024-12-13,50,"7.7.2"
"C28827",2024-10-27,2024-12-10,45,"7.7.2"
"C28830",2024-10-27,2024-11-30,35,"7.7.2"
"C28830",2026-01-24,2026-02-10,18,"7.7.2"
"C28833",2024-10-22,2025-01-27,98,"7.7.2"
"C28833",2025-03-13,2025-04-25,44,"7.7.2"
"C28833",2025-10-23,2025-11-13,22,"7.7.2"
"C28836",2024-10-31,2024-11-12,13,"7.7.2"
"C28839",2023-05-04,2025-11-01,913,"7.7.2"
"C28839",2025-11-11,2025-11-27,17,"7.7.2"
"C28842",2024-08-09,2024-11-08,92,"7.7.2"
"C28860",2024-10-21,2024-11-24,35,"7.7.2"
"C28863",2024-11-17,2024-12-17,31,"7.7.2"
"C28863",2024-12-25,,,"7.7.2"
"C28866",2024-09-19,2024-11-08,51,"7.7.2"
"C28869",2024-10-05,2025-04-26,204,"7.7.2"
"C28881",2024-11-06,2025-01-30,86,"7.7.2"
"C28884",2024-11-03,2025-03-22,140,"7.7.2"
"C28890",2024-10-16,2024-12-05,51,"7.7.2"
"C28890",2025-09-15,2025-11-04,51,"7.7.2"
"C28893",2024-10-01,2025-11-17,413,"7.7.2"
"C28896",2024-04-05,2025-05-03,394,"7.7.2"
"C28899",2024-08-19,2025-12-11,480,"7.7.2"
"C28902",2024-03-05,2025-02-15,348,"7.7.2"
"C28908",2024-09-09,2024-11-07,60,"7.7.2"
"C28911",2024-07-29,2025-01-13,169,"7.7.2"
"C28914",2024-10-27,2024-12-17,52,"7.7.2"
"C28914",2025-03-06,2025-06-03,90,"7.7.2"
"C28914",2025-06-29,2025-10-17,111,"7.7.2"
"C28923",2024-11-05,2024-11-17,13,"7.7.2"
"C28929",2025-07-17,2025-08-20,35,"7.7.2"
"C28932",2024-10-29,2025-01-20,84,"7.7.2"
"C28932",2026-01-11,2026-02-20,41,"7.7.2"
"C28935",2024-11-08,2024-11-23,16,"7.7.2"
"C28947",2024-11-08,2025-01-04,58,"7.7.2"
"C28959",2025-06-19,2025-09-06,80,"7.7.2"
"C28974",2024-08-04,2024-09-04,32,"7.7.2"
"C28992",2025-08-02,2025-11-15,106,"7.7.2"
"C28995",2025-09-08,2025-11-22,76,"7.7.2"
"C28998",2024-11-05,2024-11-21,17,"7.7.2"
"C29016",2024-11-05,2025-02-05,93,"7.7.2"
"C29019",2024-11-10,2024-11-29,20,"7.7.2"
"C29022",2024-11-08,2024-11-27,20,"7.7.2"
"C29025",2025-03-31,2025-04-30,31,"7.7.2"
"C29031",2024-10-26,2024-11-03,9,"7.7.2"
"C29034",2024-11-10,2024-11-22,13,"7.7.2"
"C29040",2024-01-22,2024-12-01,315,"7.7.2"
"C29043",2024-01-22,2024-12-01,315,"7.7.2"
"C29046",2024-09-13,2024-11-18,67,"7.7.2"
"C29061",2024-11-11,2025-01-18,69,"7.7.2"
"C29067",2024-10-05,2026-01-28,481,"7.7.2"
"C29070",2024-10-11,2024-11-27,48,"7.7.2"
"C29073",2025-10-25,2026-03-14,141,"7.7.2"
"C29079",2024-11-10,2024-12-05,26,"7.7.2"
"C29082",2024-11-11,2024-12-23,43,"7.7.2"
"C29088",2024-11-14,2024-11-16,3,"7.7.2"
"C29091",2024-04-05,2025-01-13,284,"7.7.2"
"C29091",2025-07-06,2025-12-11,159,"7.7.2"
"C29097",2024-09-24,2024-10-01,8,"7.7.2"
"C29106",2024-11-11,2025-03-05,115,"7.7.2"
"C29112",2024-11-11,2025-03-04,114,"7.7.2"
"C29115",2025-06-12,2025-08-05,55,"7.7.2"
"C29118",2024-11-01,2024-11-23,23,"7.7.2"
"C29121",2024-09-25,2024-11-18,55,"7.7.2"
"C29124",2024-11-03,2024-11-19,17,"7.7.2"
"C29127",2024-11-01,2024-11-19,19,"7.7.2"
"C29130",2024-11-03,2025-02-06,96,"7.7.2"
"C29130",2026-01-06,2026-02-06,32,"7.7.2"
"C29133",2024-10-27,2024-11-21,26,"7.7.2"
"C29133",2025-08-27,2025-09-26,31,"7.7.2"
"C29133",2025-10-06,2025-10-31,26,"7.7.2"
"C29136",2024-11-15,2025-02-25,103,"7.7.2"
"C29163",2024-10-20,2024-11-15,27,"7.7.2"
"C29166",2024-09-27,2024-11-11,46,"7.7.2"
"C29172",2024-10-18,2024-11-19,33,"7.7.2"
"C29175",2024-10-18,2024-11-19,33,"7.7.2"
"C29178",2024-11-11,2025-01-08,59,"7.7.2"
"C29178",2026-01-20,2026-03-04,44,"7.7.2"
"C29181",2024-11-17,2025-01-26,71,"7.7.2"
"C29184",2024-11-17,2025-01-26,71,"7.7.2"
"C29187",2024-10-22,2024-11-06,16,"7.7.2"
"C29190",2024-10-25,2024-12-14,51,"7.7.2"
"C29193",2024-11-14,2025-02-22,101,"7.7.2"
"C29196",2024-02-12,2026-01-28,717,"7.7.2"
"C29220",2024-04-10,2025-01-16,282,"7.7.2"
"C29223",2025-05-08,2025-09-04,120,"7.7.2"
"C29235",2024-10-05,2025-05-08,216,"7.7.2"
"C29250",2024-08-30,2024-11-12,75,"7.7.2"
"C29253",2024-11-17,2025-01-28,73,"7.7.2"
"C29253",2025-11-19,2025-12-24,36,"7.7.2"
"C29265",2024-08-16,2025-01-17,155,"7.7.2"
"C29283",2024-11-17,2024-12-29,43,"7.7.2"
"C29286",2024-11-08,2025-02-07,92,"7.7.2"
"C29289",2024-11-18,2024-12-07,20,"7.7.2"
"C29295",2024-11-05,2025-03-18,134,"7.7.2"
"C29304",2025-01-19,2025-03-17,58,"7.7.2"
"C29334",2022-01-22,2025-10-24,1372,"7.7.2"
"C29337",2025-02-03,2025-04-17,74,"7.7.2"
"C29349",2024-04-05,2025-05-14,405,"7.7.2"
"C29352",2024-11-09,2024-12-23,45,"7.7.2"
"C29355",2024-11-18,2024-12-01,14,"7.7.2"
"C29358",2024-11-16,2025-01-28,74,"7.7.2"
"C29358",2025-09-04,2026-03-09,187,"7.7.2"
"C29361",2022-08-03,2025-03-24,965,"7.7.2"
"C29376",2024-11-21,2024-12-03,13,"7.7.2"
"C29379",2024-11-17,2024-12-17,31,"7.7.2"
"C29382",2024-11-19,2025-05-18,181,"7.7.2"
"C29382",2025-12-18,2026-02-28,73,"7.7.2"
"C29385",2024-11-20,2025-01-08,50,"7.7.2"
"C29388",2024-11-19,2025-01-02,45,"7.7.2"
"C29397",2025-09-04,2026-03-06,184,"7.7.2"
"C29403",2024-10-07,2024-12-03,58,"7.7.2"
"C29421",2024-11-23,2024-12-12,20,"7.7.2"
"C29424",2025-01-27,2025-02-08,13,"7.7.2"
"C29427",2024-11-05,2025-02-27,115,"7.7.2"
"C29427",2025-09-04,2025-12-03,91,"7.7.2"
"C29430",2024-11-22,2024-12-04,13,"7.7.2"
"C29439",2025-10-02,2025-11-13,43,"7.7.2"
"C29445",2025-06-15,2025-09-01,79,"7.7.2"
"C29451",2025-01-08,2025-01-27,20,"7.7.2"
"C29451",2025-06-04,2026-01-06,217,"7.7.2"
"C29454",2025-11-28,2025-12-11,14,"7.7.2"
"C29457",2024-10-25,2024-11-22,29,"7.7.2"
"C29460",2024-10-25,2024-11-20,27,"7.7.2"
"C29463",2024-10-05,2025-03-04,151,"7.7.2"
"C29463",2025-03-15,2025-03-16,2,"7.7.2"
"C29466",2024-11-23,2025-01-24,63,"7.7.2"
"C29469",2025-04-19,2025-06-19,62,"7.7.2"
"C29472",2024-08-29,2024-11-24,88,"7.7.2"
"C29475",2024-11-16,2024-12-04,19,"7.7.2"
"C29484",2024-11-25,2024-12-21,27,"7.7.2"
"C29493",2023-03-04,2025-02-18,718,"7.7.2"
"C29496",2024-11-22,2025-02-01,72,"7.7.2"
"C29505",2024-11-24,2025-01-18,56,"7.7.2"
"C29508",2024-11-20,2024-12-03,14,"7.7.2"
"C29511",2024-11-20,2024-12-03,14,"7.7.2"
"C29514",2024-11-08,2025-02-01,86,"7.7.2"
"C29514",2025-12-13,2026-01-08,27,"7.7.2"
"C29517",2024-11-08,2025-02-01,86,"7.7.2"
"C29523",2024-11-24,2025-01-29,67,"7.7.2"
"C29526",2024-11-23,2024-12-11,19,"7.7.2"
"C29529",2024-11-13,2025-01-04,53,"7.7.2"
"C29535",2024-11-23,2024-12-07,15,"7.7.2"
"C29535",2025-03-28,2025-09-26,183,"7.7.2"
"C29535",2025-10-18,2025-11-03,17,"7.7.2"
"C29538",2025-05-25,2025-06-23,30,"7.7.2"
"C29544",2024-11-26,2024-12-09,14,"7.7.2"
"C29550",2024-11-24,2025-01-09,47,"7.7.2"
"C29553",2025-01-04,2025-01-20,17,"7.7.2"
"C29559",2024-11-02,2025-05-05,185,"7.7.2"
"C29562",2024-01-03,2024-12-20,353,"7.7.2"
"C29562",2025-06-13,2025-09-25,105,"7.7.2"
"C29568",2024-09-05,2024-12-22,109,"7.7.2"
"C29571",2024-11-15,2025-10-06,326,"7.7.2"
"C29583",2024-12-04,2025-01-06,34,"7.7.2"
"C29586",2024-11-29,2024-12-13,15,"7.7.2"
"C29586",2025-12-12,2026-01-04,24,"7.7.2"
"C29589",2024-11-04,2025-01-19,77,"7.7.2"
"C29592",2023-10-04,2025-02-12,498,"7.7.2"
"C29595",2024-11-28,2025-01-04,38,"7.7.2"
"C29598",2024-09-20,2025-01-28,131,"7.7.2"
"C29601",2024-11-20,2025-01-23,65,"7.7.2"
"C29604",2024-11-15,2024-12-22,38,"7.7.2"
"C29607",2022-10-02,2025-05-20,962,"7.7.2"
"C29610",2024-12-05,2024-12-09,5,"7.7.2"
"C29613",2024-12-01,2025-02-15,77,"7.7.2"
"C29616",2024-02-03,2025-10-23,629,"7.7.2"
"C29619",2024-10-13,2024-12-17,66,"7.7.2"
"C29622",2024-09-05,2024-12-14,101,"7.7.2"
"C29631",2024-12-27,,,"7.7.2"
"C29634",2024-12-03,2024-12-28,26,"7.7.2"
"C29637",2024-11-30,2024-12-15,16,"7.7.2"
"C29640",2024-11-30,2024-12-15,16,"7.7.2"
"C29643",2024-11-30,2024-12-15,16,"7.7.2"
"C29646",2024-12-02,2024-12-26,25,"7.7.2"
"C29649",2024-11-05,2024-12-17,43,"7.7.2"
"C29652",2024-12-25,2025-04-16,113,"7.7.2"
"C29655",2025-06-20,2025-07-30,41,"7.7.2"
"C29658",2024-11-10,2024-11-23,14,"7.7.2"
"C29667",2024-07-16,2024-08-16,32,"7.7.2"
"C29670",2023-12-05,2024-09-16,287,"7.7.2"
"C29673",2024-06-20,2024-10-12,115,"7.7.2"
"C29676",2024-05-23,2024-09-01,102,"7.7.2"
"C29679",2024-07-20,2025-10-26,464,"7.7.2"
"C29682",2024-10-06,2024-10-26,21,"7.7.2"
"C29685",2024-12-06,2025-01-14,40,"7.7.2"
"C29700",2024-12-16,2025-01-06,22,"7.7.2"
"C29703",2024-06-13,2024-06-29,17,"7.7.2"
"C29706",2024-07-16,2025-01-25,194,"7.7.2"
"C29709",2024-10-23,2024-12-30,69,"7.7.2"
"C29712",2024-10-01,2024-10-13,13,"7.7.2"
"C29715",2024-05-03,2024-07-16,75,"7.7.2"
"C29718",2024-07-20,2024-11-17,121,"7.7.2"
"C29721",2024-07-19,2024-09-04,48,"7.7.2"
"C29724",2024-11-05,2025-02-07,95,"7.7.2"
"C29727",2024-03-23,2025-10-04,561,"7.7.2"
"C29733",2024-08-01,2024-08-16,16,"7.7.2"
"C29736",2024-04-24,2025-06-05,408,"7.7.2"
"C29739",2024-08-05,2024-11-13,101,"7.7.2"
"C29739",2025-11-24,2025-12-21,28,"7.7.2"
"C29742",2024-07-12,2024-08-19,39,"7.7.2"
"C29748",2024-08-03,2024-12-17,137,"7.7.2"
"C29754",2024-08-14,2024-09-16,34,"7.7.2"
"C29757",2024-07-25,2025-11-26,490,"7.7.2"
"C29766",2023-11-18,2024-12-23,402,"7.7.2"
