HoHID,HHType,FirstEntry,LastInactive,Stat,StatEnrollmentID,ReturnTime,HHChronic,HHVet,HHDisability,HHFleeingDV,HoHRaceEthnicity,HHAdult,HHChild,HHNoDOB,HHAdultAge,HHParent,ESTStatus,ESTGeography,ESTLivingSit,ESTDestination,ESTChronic,ESTVet,ESTDisability,ESTFleeingDV,ESTAC3Plus,ESTAdultAge,ESTParent,RRHStatus,RRHMoveIn,RRHGeography,RRHLivingSit,RRHDestination,RRHPreMoveInDays,RRHChronic,RRHVet,RRHDisability,RRHFleeingDV,RRHAC3Plus,RRHAdultAge,RRHParent,PSHStatus,PSHMoveIn,PSHGeography,PSHLivingSit,PSHDestination,PSHHousedDays,PSHChronic,PSHVet,PSHDisability,PSHFleeingDV,PSHAC3Plus,PSHAdultAge,PSHParent,ESDays,THDays,ESTDays,RRHPSHPreMoveInDays,RRHHousedDays,SystemDaysNotPSHHoused,SystemHomelessDays,Other3917Days,TotalHomelessDays,SystemPath,ESTAIR,RRHAIR,PSHAIR,RRHSOStatus,RRHSOMoveIn,ReportID,Step
"C36882",2,2025-11-08,2025-11-07,1,,-1,0,0,0,1,5,1,3,0,25,1,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,3,101,-1,32,0,0,0,1,1,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,32,107,139,32,6,38,4,0,1,0,0,-1,607271242,"6.18"
"C36894",1,2025-11-05,2025-11-04,1,,-1,4,0,0,0,98,1,0,0,25,0,22,1,116,99,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,40,0,40,0,0,40,40,1097,1137,1,1,0,0,0,-1,607271242,"6.18"
"C36897",1,2025-11-07,2025-11-06,1,,-1,0,0,0,0,5,1,0,0,25,0,22,1,314,423,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,28,0,28,0,0,28,28,0,28,1,1,0,0,0,-1,607271242,"6.18"
"C36900",1,2025-11-07,2025-11-06,1,,-1,0,0,0,0,13,1,0,0,25,0,22,1,116,423,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,54,0,54,0,0,54,54,62,116,1,1,0,0,0,-1,607271242,"6.18"
"C36903",1,2025-11-07,2025-11-06,1,,-1,0,0,0,0,467,1,0,0,24,0,22,1,116,423,0,0,0,0,0,24,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,27,0,27,0,0,27,27,0,27,1,1,0,0,0,-1,607271242,"6.18"
"C36906",1,2025-10-11,2025-10-10,1,,-1,0,0,1,2,35,2,0,0,18,0,22,3,116,313,0,0,1,2,0,18,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,31,0,31,0,0,31,31,0,31,1,1,0,0,0,-1,607271242,"6.18"
"C36909",1,2025-11-13,2025-11-12,1,,-1,0,0,1,2,5,2,0,0,18,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,3,116,410,12,0,0,1,2,0,18,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,12,87,99,12,34,46,4,0,1,0,0,-1,607271242,"6.18"
"C36912",1,2025-11-07,2025-11-06,1,,-1,0,0,0,1,5,1,0,0,25,0,22,1,410,423,0,0,0,1,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,35,0,35,0,0,35,35,0,35,1,1,0,0,0,-1,607271242,"6.18"
"C36915",2,2025-11-27,2025-11-26,1,,-1,0,0,1,1,5,1,1,0,24,1,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,1,101,-1,4,0,0,1,1,0,24,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,4,304,308,4,26,30,4,0,1,0,0,-1,607271242,"6.18"
"C36921",1,2025-11-07,2025-11-06,1,,-1,1,0,1,0,567,1,0,0,25,0,22,1,336,313,1,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,27,0,27,0,0,27,27,36,63,1,1,0,0,0,-1,607271242,"6.18"
"C36924",1,2025-11-07,2025-11-06,1,,-1,1,0,1,1,56,1,0,0,18,0,22,1,314,423,1,0,1,1,0,18,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,27,0,27,0,0,27,27,13,40,1,1,0,0,0,-1,607271242,"6.18"
"C36927",1,2025-11-06,2025-11-05,1,,-1,0,0,0,0,3,1,0,0,25,0,22,1,207,99,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,10,0,10,0,0,10,10,0,10,1,1,0,0,0,-1,607271242,"6.18"
"C36930",1,2025-10-10,2025-10-09,1,,-1,0,0,0,0,3,1,0,0,25,0,22,3,116,99,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,37,0,37,0,0,37,37,7,44,1,1,0,0,0,-1,607271242,"6.18"
"C36933",1,2025-11-25,2025-11-24,1,,-1,1,0,1,0,3,1,0,0,25,0,22,1,101,116,1,0,1,0,0,25,0,22,0,1,101,99,241,1,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,157,0,157,93,0,250,250,39,289,5,1,0,0,0,-1,607271242,"6.18"
"C36936",1,2025-11-15,2025-11-14,1,,-1,0,0,0,0,3,1,0,0,25,0,22,1,99,99,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,18,0,18,0,0,18,18,23,41,1,1,0,0,0,-1,607271242,"6.18"
"C36939",1,2025-11-08,2025-11-07,1,,-1,4,0,0,0,1,1,0,0,25,0,22,1,116,422,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,21,0,21,0,0,21,21,3,24,1,1,0,0,0,-1,607271242,"6.18"
"C36942",1,2025-11-04,2025-11-03,1,,-1,0,0,0,0,5,1,0,0,25,0,22,1,116,410,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,101,0,101,0,0,101,101,20,121,1,1,0,0,0,-1,607271242,"6.18"
"C36945",1,2025-11-08,2025-11-07,1,,-1,0,0,0,2,3,1,0,0,18,0,22,1,336,422,0,0,0,2,0,18,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,26,0,26,0,0,26,26,0,26,1,1,0,0,0,-1,607271242,"6.18"
"C36948",1,2025-11-06,2025-11-05,1,,-1,0,0,1,0,5,1,0,0,24,0,22,3,116,423,0,0,1,0,0,24,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,59,0,59,0,0,59,59,3,62,1,1,0,0,0,-1,607271242,"6.18"
"C36951",1,2025-11-08,2025-11-07,1,,-1,0,0,1,0,5,1,0,0,25,0,22,1,314,431,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,41,0,41,0,0,41,41,5,46,1,1,0,0,0,-1,607271242,"6.18"
"C36954",1,2025-11-08,2025-11-07,1,,-1,9,1,1,0,5,1,0,0,25,0,22,1,116,423,0,1,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,21,1,2,206,-1,129,0,1,1,0,0,25,0,87,0,87,1,0,88,88,170,258,9,1,0,1,0,-1,607271242,"6.18"
"C36957",1,2025-11-09,2025-11-08,1,,-1,0,0,1,0,2,1,0,0,25,0,22,1,206,410,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,20,0,20,0,0,20,20,0,20,1,1,0,0,0,-1,607271242,"6.18"
"C36960",1,2025-11-13,2025-11-12,1,,-1,0,0,0,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,3,314,431,4,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,4,12,16,4,0,4,4,0,1,0,0,-1,607271242,"6.18"
"C36963",1,2025-11-14,2025-11-13,1,,-1,0,0,0,0,5,1,0,0,25,0,22,1,116,207,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,33,0,33,0,0,33,33,225,258,1,1,0,0,0,-1,607271242,"6.18"
"C36966",2,2026-03-27,2026-03-26,1,,-1,0,0,1,0,3,2,3,0,25,1,22,1,116,410,0,0,1,0,1,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,21,0,21,0,0,21,21,21,42,1,1,0,0,0,-1,607271242,"6.18"
"C36981",1,2025-11-10,2025-11-09,1,,-1,0,0,1,1,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,0,3,116,99,53,0,0,1,1,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,52,0,52,52,53,105,4,0,0,0,0,-1,607271242,"6.18"
"C36984",1,2025-11-10,2025-11-09,1,,-1,0,0,1,0,5,1,0,0,25,0,22,1,101,206,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,73,0,73,0,0,73,73,9,82,1,1,0,0,0,-1,607271242,"6.18"
"C36987",2,2025-12-12,2025-12-11,1,,-1,0,0,1,1,5,1,2,0,25,1,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,1,101,434,22,0,0,1,1,0,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,22,163,185,22,9,31,4,0,1,0,0,-1,607271242,"6.18"
"C36993",1,2025-11-08,2025-11-07,1,,-1,0,0,1,2,4,2,0,0,25,1,22,1,336,314,0,0,1,2,0,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,72,0,72,0,0,72,72,0,72,1,1,0,0,0,-1,607271242,"6.18"
"C36996",1,2025-12-08,2025-12-07,1,,-1,0,0,1,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,0,3,410,-1,297,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,297,0,297,297,0,297,4,0,0,0,0,-1,607271242,"6.18"
"C36999",1,2025-11-09,2025-11-08,1,,-1,9,0,1,0,5,1,0,0,25,0,22,3,335,99,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,71,0,71,0,0,71,71,6,77,1,1,0,0,0,-1,607271242,"6.18"
"C37002",1,2025-11-06,2025-11-05,1,,-1,0,0,1,2,5,1,0,0,55,0,22,1,206,99,0,0,1,2,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,43,0,43,0,0,43,43,21,64,1,1,0,0,0,-1,607271242,"6.18"
"C37005",1,2025-11-10,2025-11-09,1,,-1,0,0,0,0,3,1,0,0,25,0,22,1,336,423,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,35,0,35,0,0,35,35,0,35,1,1,0,0,0,-1,607271242,"6.18"
"C37008",1,2025-11-25,2025-11-24,1,,-1,0,0,1,0,5,1,0,0,25,0,22,3,116,410,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,80,0,80,0,0,80,80,16,96,1,1,0,0,0,-1,607271242,"6.18"
"C37011",1,2025-10-06,2025-10-05,1,,-1,1,1,1,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,2,101,419,113,1,1,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,113,54,167,113,1129,1242,4,0,1,0,0,-1,607271242,"6.18"
"C37014",2,2025-11-09,2025-11-08,1,,-1,0,0,0,2,5,1,1,0,18,0,22,3,335,313,0,0,0,2,0,18,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,13,0,13,0,0,13,13,0,13,1,1,0,0,0,-1,607271242,"6.18"
"C37023",2,2025-11-23,2025-11-22,1,,-1,0,0,0,0,35,1,1,0,25,1,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,3,335,410,2,0,0,0,0,0,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,2,117,119,2,0,2,4,0,1,0,0,-1,607271242,"6.18"
"C37026",1,2025-11-15,2025-11-14,1,,-1,0,0,0,0,5,1,0,0,24,0,22,1,99,99,0,0,0,0,0,24,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,2,0,2,0,0,2,2,6,8,1,1,0,0,0,-1,607271242,"6.18"
"C37029",2,2025-11-09,2025-11-08,1,,-1,4,0,0,2,6,1,2,0,24,1,22,1,335,99,0,0,0,2,0,24,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,20,0,20,0,0,20,20,2,22,1,1,0,0,0,-1,607271242,"6.18"
"C37038",1,2025-12-14,2025-12-13,1,,-1,0,0,1,0,5,1,0,0,55,0,22,1,116,314,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,55,0,55,0,0,55,55,96,151,1,1,0,0,0,-1,607271242,"6.18"
"C37041",1,2025-11-10,2025-11-09,1,,-1,6,0,1,0,3,1,0,0,25,0,22,1,101,99,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,92,0,92,0,0,92,92,192,284,1,1,0,0,0,-1,607271242,"6.18"
"C37044",1,2026-01-03,2026-01-02,1,,-1,0,0,0,1,3,1,0,0,24,0,22,1,101,423,0,0,0,1,0,24,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,53,0,53,0,0,53,53,12,65,1,1,0,0,0,-1,607271242,"6.18"
"C37047",1,2025-11-09,2025-11-08,1,,-1,0,0,1,2,7,1,0,0,25,0,22,1,336,314,0,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,77,0,77,0,0,77,77,65,142,1,1,0,0,0,-1,607271242,"6.18"
"C37050",1,2025-11-09,2025-11-08,1,,-1,0,0,0,0,5,1,0,0,55,0,22,1,336,99,0,0,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,-1,607271242,"6.18"
"C37053",1,2025-11-12,2025-11-11,1,,-1,0,0,0,2,5,1,0,0,25,0,22,1,335,116,0,0,0,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,13,0,13,0,0,13,13,4,17,1,1,0,0,0,-1,607271242,"6.18"
"C37056",1,2025-11-13,2025-11-12,1,,-1,0,0,1,0,5,1,0,0,55,0,22,1,335,312,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,21,0,21,0,0,21,21,0,21,1,1,0,0,0,-1,607271242,"6.18"
"C37059",1,2025-11-13,2025-11-12,1,,-1,0,0,0,0,5,1,0,0,25,0,22,1,101,423,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,90,0,90,0,0,90,90,4,94,1,1,0,0,0,-1,607271242,"6.18"
"C37062",1,2025-11-13,2025-11-12,1,,-1,1,0,1,0,98,1,0,0,25,0,22,1,116,422,1,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,23,0,23,0,0,23,23,732,755,1,1,0,0,0,-1,607271242,"6.18"
"C37068",1,2025-11-13,2025-11-12,1,,-1,0,0,0,0,3,1,0,0,25,0,22,1,116,423,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,38,0,38,0,0,38,38,26,64,1,1,0,0,0,-1,607271242,"6.18"
"C37071",1,2025-11-13,2025-11-12,1,,-1,0,0,1,0,13,1,0,0,55,0,22,1,336,422,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,21,0,21,0,0,21,21,0,21,1,1,0,0,0,-1,607271242,"6.18"
"C37074",2,2025-11-13,2025-11-12,1,,-1,0,0,0,1,5,1,1,0,25,1,21,1,314,-1,0,0,0,1,0,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,322,0,322,0,0,322,322,95,417,1,1,0,0,0,-1,607271242,"6.18"
"C37077",1,2025-11-13,2025-11-12,1,,-1,0,0,1,2,3,1,0,0,25,0,22,1,116,423,0,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,34,0,34,0,0,34,34,62,96,1,1,0,0,0,-1,607271242,"6.18"
"C37086",1,2025-11-07,2025-11-06,1,,-1,9,0,1,0,3,1,0,0,55,0,22,3,99,312,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,29,0,29,0,0,29,29,3,32,1,1,0,0,0,-1,607271242,"6.18"
"C37089",1,2025-11-09,2025-11-08,1,,-1,0,0,1,0,3,1,0,0,18,0,22,3,336,99,0,0,1,0,0,18,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,32,0,32,0,0,32,32,24,56,1,1,0,0,0,-1,607271242,"6.18"
"C37092",1,2025-11-10,2025-11-09,1,,-1,1,0,1,1,5,1,0,0,24,0,22,1,205,302,1,0,1,1,0,24,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,75,75,0,0,75,75,468,543,2,1,0,0,0,-1,607271242,"6.18"
"C37098",1,2025-11-17,2025-11-16,1,,-1,0,0,0,0,3,1,0,0,25,0,22,1,116,423,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,42,0,42,0,0,42,42,106,148,1,1,0,0,0,-1,607271242,"6.18"
"C37101",1,2025-11-10,2025-11-09,1,,-1,0,0,1,0,14,1,0,0,25,0,22,1,336,313,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,38,0,38,0,0,38,38,5,43,1,1,0,0,0,-1,607271242,"6.18"
"C37104",2,2025-11-08,2025-11-07,1,,-1,0,0,0,0,3,1,2,0,18,1,22,3,336,410,0,0,0,0,0,18,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,24,0,24,0,0,24,24,2,26,1,1,0,0,0,-1,607271242,"6.18"
"C37107",2,2025-11-13,2025-11-12,1,,-1,0,0,0,1,56,1,1,0,25,1,22,1,336,116,0,0,0,1,0,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,63,0,63,0,0,63,63,325,388,1,1,0,0,0,-1,607271242,"6.18"
"C37113",1,2025-12-14,2025-12-13,1,,-1,0,0,0,0,5,1,0,0,25,0,21,3,410,-1,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,291,0,291,0,0,291,291,0,291,1,1,0,0,0,-1,607271242,"6.18"
"C37116",1,2025-11-14,2025-11-13,1,,-1,1,0,1,0,5,1,0,0,55,0,22,1,336,313,1,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,758,788,1,1,0,0,0,-1,607271242,"6.18"
"C37119",1,2025-11-14,2025-11-13,1,,-1,0,0,0,0,15,1,0,0,25,0,22,1,207,116,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,17,0,17,0,0,17,17,6,23,1,1,0,0,0,-1,607271242,"6.18"
"C37122",1,2026-01-25,2026-01-24,1,,-1,9,1,1,0,56,1,0,0,55,0,21,1,336,-1,0,1,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,13,229,242,0,0,242,242,73,315,3,1,0,0,0,-1,607271242,"6.18"
"C37125",1,2025-11-15,2025-11-14,1,,-1,0,0,1,0,13,1,0,0,24,0,22,1,410,410,0,0,1,0,0,24,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,34,0,34,0,0,34,34,0,34,1,1,0,0,0,-1,607271242,"6.18"
"C37128",1,2025-11-15,2025-11-14,1,,-1,0,0,0,0,5,1,0,0,25,0,22,1,335,423,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,27,0,27,0,0,27,27,0,27,1,1,0,0,0,-1,607271242,"6.18"
"C37131",1,2025-11-13,2025-11-12,1,,-1,0,0,1,0,5,1,0,0,25,0,22,1,205,302,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,28,28,0,0,28,28,0,28,2,1,0,0,0,-1,607271242,"6.18"
"C37134",1,2025-09-27,2025-09-26,5,,-1,0,0,1,0,5,1,0,0,25,0,12,1,336,302,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,175,175,0,0,175,175,0,175,2,1,0,0,0,-1,607271242,"6.18"
"C37137",1,2026-05-04,2026-05-03,1,,-1,0,0,1,0,16,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,3,314,-1,1,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,1,149,150,1,0,1,4,0,1,0,0,-1,607271242,"6.18"
"C37140",1,2025-11-15,2025-11-14,1,,-1,0,0,0,0,3,1,0,0,24,0,22,1,336,422,0,0,0,0,0,24,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,19,0,19,0,0,19,19,0,19,1,1,0,0,0,-1,607271242,"6.18"
"C37143",1,2025-11-15,2025-11-14,1,,-1,0,0,0,0,98,1,0,0,25,0,22,1,336,423,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,90,0,90,0,0,90,90,1,91,1,1,0,0,0,-1,607271242,"6.18"
"C37146",2,2025-11-15,2025-11-14,1,,-1,0,0,0,0,3,1,1,0,25,1,22,1,116,99,0,0,0,0,0,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,61,0,61,0,0,61,61,6,67,1,1,0,0,0,-1,607271242,"6.18"
"C37152",1,2025-11-26,2025-11-25,1,,-1,0,0,1,1,5,1,0,0,25,0,22,1,314,98,0,0,1,1,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,24,0,24,0,0,24,24,0,24,1,1,0,0,0,-1,607271242,"6.18"
"C37155",2,2025-11-15,2025-11-14,1,,-1,9,0,1,0,17,1,3,0,25,1,22,1,336,99,0,0,1,0,1,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,55,0,55,0,0,55,55,0,55,1,1,0,0,0,-1,607271242,"6.18"
"C37167",1,2025-11-16,2025-11-15,1,,-1,0,0,1,0,5,1,0,0,55,0,22,1,410,422,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,76,0,76,0,0,76,76,0,76,1,1,0,0,0,-1,607271242,"6.18"
"C37170",1,2025-11-13,2025-11-12,1,,-1,9,1,1,1,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,3,116,-1,22,0,1,1,1,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,22,300,322,22,0,22,4,0,1,0,0,-1,607271242,"6.18"
"C37173",1,2026-01-13,2026-01-12,1,,-1,0,1,1,0,23,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,0,2,116,99,76,0,1,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,75,0,75,75,5,80,4,0,0,0,0,-1,607271242,"6.18"
"C37176",1,2025-11-15,2025-11-14,1,,-1,0,0,1,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,3,101,410,8,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,8,133,141,8,34,42,4,0,1,0,0,-1,607271242,"6.18"
"C37179",1,2026-01-10,2026-01-09,1,,-1,1,0,1,1,3,1,0,0,25,0,21,1,116,-1,1,0,1,1,0,25,0,22,0,1,101,99,107,1,0,1,1,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,69,0,69,106,0,175,175,104,279,5,1,0,0,0,-1,607271242,"6.18"
